Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2018,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Christina (Christa) Margaret Davies,5897999173,CFO/Executive VP - Finance,DE,998,8622,9619,50168
Dec 2018,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Eric J Andersen,94276012612,Co-President,DE,998,5819,6817,27188
Dec 2018,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Majdi B Abulaban,11892344520,Senior VP/Division President,DE,582,2470,3052,11605
Dec 2018,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,David Paja,15773029080,Senior VP/Division President,DE,524,1950,2474,4934
Dec 2018,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Kevin P Clark,29958410959,President/CEO,DE,1195,11972,13167,55075
Dec 2018,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,David Matthew Sherbin,4889219411,Senior VP/General Counsel/Chief Compliance Officer/Secretary,DE,517,1848,2365,6974
Dec 2018,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Joseph (Joe) R Massaro,5730627565,Senior VP/CFO,DE,687,3149,3837,7445
Dec 2018,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,Chairman/President/CEO,DE,6518,11735,18254,203674
Dec 2018,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Paul J Krump,449509411,Executive VP/Division President,DE,2299,2109,4408,16404
Dec 2018,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,Executive VP/CFO,DE,1927,2298,4226,37208
Dec 2018,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John W Keogh,52260712047,Executive Vice Chairman/COO,DE,3065,4066,7131,40677
Dec 2018,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John J Lupica,6801687959,Vice Chairman/Division President,DE,2446,3114,5560,31448
Dec 2018,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Uday Yadav,11215803204,Division President/Division COO,DE,584,2413,2996,10524
Dec 2018,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Mark) Markus Eubanks Jr,11258373298,Division Group President,DE,485,1590,2075,6543
Dec 2018,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Chairman/CEO,DE,1043,9401,10444,43093
Dec 2018,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Vice Chairman/Chief Financial & Planning Officer,DE,823,3734,4557,29507
Dec 2018,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Revathi Advaithi,93994812411,Division President/Division COO,DE,671,2576,3247,12103
Dec 2018,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Blaise Coleman,186959311491,Executive VP/CFO,DE,495,2004,2499,4129
Dec 2018,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Paul V Campanelli,5697057198,President/CEO,DE,794,12166,12960,24265
Dec 2018,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Matthew Joseph Maletta,6456783132,Executive VP/Chief Legal Officer,DE,477,1918,2395,4150
Dec 2018,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Terrance (Terry) J Coughlin,8008879608,Executive VP/COO,DE,519,2476,2995,5822
Dec 2018,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Antonio (Tony) R Pera,8767796967,Division President,DE,408,1267,1675,2406
Dec 2018,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Philip (Phil) I Straub,11633284068,Division Executive VP/MD,DE,528,1034,1562,3939
Dec 2018,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Patrick G Desbois,12589935595,Division Executive VP - Ops,DE,437,660,1097,2237
Dec 2018,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman (Executive),DE,306,n.a,306,n.a
Dec 2018,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,President/CEO,DE,787,1874,2661,10671
Dec 2018,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,VP/General Counsel/Corporate Secretary,DE,527,542,1068,3301
Dec 2018,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Douglas (Doug) Gerard Boessen,82148411267,CFO/Treasurer,DE,519,495,1013,2273
Sep 2018,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Brian J Stief,11374093565,Executive VP/CFO,DE,639,11515,12154,36853
Sep 2018,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Jeffrey (Jeff) M Williams,15538818864,VP/Regional President,DE,639,3157,3796,14763
Sep 2018,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,John Donofrio,52548112252,Executive VP/General Counsel,DE,961,5098,6059,6420
Sep 2018,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,George R Oliver,8795947277,Chairman/CEO,DE,1293,18016,19308,74741
Sep 2018,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,William (Bill) C Jackson,92722711491,VP/Division President,DE,731,4285,5016,23322
Dec 2018,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Douglas (Doug) L Tobler,11106602958,CFO,DE,239,179,418,153
Dec 2018,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Doctor Hayk Aloyan,15380538720,Regional MD,DE,191,120,311,82
Dec 2018,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Rodney Stuparyk,204236912739,General Manager,DE,270,176,445,38
Dec 2018,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Andrew (Andy) F Kaczmarek,4786518476,COO,DE,282,205,487,73
Dec 2018,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,João Paulo Carrêlo,5507484740,President/CEO,DE,348,348,695,134
Apr 2018,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Karen L Parkhill,11769844309,Executive VP/CFO,DE,666,4568,5234,9523
Apr 2018,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Robert (Rob) J ten Hoedt,11852284451,Executive VP/Regional President,DE,665,3225,3890,16755
Apr 2018,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Michael (Mike) J Coyle,568529932,Executive VP/Group President,DE,740,5211,5950,67696
Apr 2018,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Bradley (Brad) E Lerman,8505692880,Senior VP/General Counsel/Corporate Secretary,DE,672,3901,4573,25410
Apr 2018,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Omar S Ishrak,8828527630,Chairman/CEO,DE,1354,17112,18466,144427
Dec 2018,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Asaf Danziger,169569310112,CEO,DE,602,6228,6830,59548
Dec 2018,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Doctor Eilon D Kirson,169573410112,Chief Science Officer,DE,512,4500,5012,22650
Dec 2018,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Pritesh Shah,193373711965,Chief Commercial Officer,DE,443,3805,4249,12659
Dec 2018,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,William (Bill) F Doyle,4746268083,Chairman (Executive),DE,652,6401,7053,74650
Dec 2018,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Wilhelmus (Wilco) C Groenhuysen,4826118845,CFO,DE,666,5049,5715,50842
Dec 2018,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Richard (Rick) L Clemmer,965015749,CEO,DE,1190,42378,43569,57813
Dec 2018,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Svend Andersen,193318811958,Executive VP/Division President,DE,534,1004,1538,1300
Dec 2018,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Ronald (Ron) L Winowiecki,193587111980,Executive VP/CFO,DE,872,1293,2164,2169
Dec 2018,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Todd William Kingma,5380611912,Executive VP/General Counsel/Secretary,DE,540,1124,1664,5036
Dec 2018,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Jeffrey (Jeff) Robert Needham,5922429392,Executive VP/Division President,DE,577,1360,1937,3718
Dec 2018,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Murray S Kessler,679279906,President/CEO,DE,1067,2970,4037,3194
Jun 2018,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,James (Jim) J Murphy,11423203671,Executive VP - Sales/Mktg,DE,492,6748,7240,20457
Jun 2018,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,David (Dave) H Morton Jr,11462753733,CFO/Executive VP - Finance,DE,548,8354,8902,16493
Jun 2018,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Jeffrey D Nygaard,21636213691,Executive VP - Global Operations,DE,344,6158,6502,9229
Jun 2018,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Doctor William (Dave) David Mosley,5846128701,CEO,DE,816,19145,19962,45697
Jun 2018,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Dato' Stephen (Steve) J Luczo,6065212590,Chairman (Executive),DE,731,11286,12017,22644
Mar 2018,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,John Adam Zangerle III,14562527917,VP/General Counsel/Secretary,DE,410,762,1172,6434
Mar 2018,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Daniel (Dan) A Carestio,180117710967,Senior VP,DE,431,1346,1777,5090
Mar 2018,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Doctor Adrian Vincent Coward,53179612690,Senior VP - Services,DE,464,892,1356,2799
Mar 2018,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Michael (Mike) Joseph Tokich,53373412823,Senior VP/CFO,DE,537,2076,2613,13604
Mar 2018,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Walter M Rosebrough Jr,5869768921,President/CEO,DE,698,4857,5554,30700
Sep 2018,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Steven (Steve) T Merkt,13101046269,Division President,DE,541,3796,4336,20912
Sep 2018,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Thomas (Tom) J Lynch,446899201,Chairman (Independent Director),DE,382,2910,3292,57422
Sep 2018,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Heath A Mitts,51887411779,Executive VP/CFO,DE,541,3501,4043,11533
Sep 2018,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Terrence Robert Curtin,5828178535,CEO,DE,979,11115,12094,58585
Sep 2018,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Kevin N Rock,5830328555,Division President,DE,431,3059,3490,18740
Sep 2018,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,John S Jenkins Jr,63816112893,Executive VP/General Counsel,DE,475,2723,3198,14307
Dec 2018,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Maria C Green,12424695348,Senior VP/General Counsel,DE,491,2549,3040,10807
Dec 2018,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Michael (Mike) W Lamach,3654327565,Chairman/CEO,DE,1173,15827,17000,92585
Dec 2018,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Doctor Marcia Joan Avedon,4620110373,Senior VP - HR/Communication,DE,560,2953,3512,16692
Dec 2018,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Susan (Sue) K Carter,52399512142,Senior VP/CFO,DE,639,4511,5150,22796
Dec 2018,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,David (Dave) S Regnery,82202411305,Executive VP,DE,634,3584,4218,17053
Dec 2018,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Mark L Mey,11366553543,Executive VP/CFO,DE,661,2030,2690,5720
Dec 2018,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Keelan I Adamson,11689434181,Executive VP/Chief Operations Officer,DE,455,1027,1482,2616
Dec 2018,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Jeremy D Thigpen,13402846632,President/CEO,DE,869,4978,5848,13305
Dec 2018,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Howard E Davis,16663589862,Executive VP/Chief Information and Administrative Officer,DE,478,1704,2182,3643
Dec 2018,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Brady Kenneth Long,6620255886,Executive VP/General Counsel,DE,474,1457,1932,3428
