Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2002,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Doctor Donald (Don) J Kramer,4803311658,Vice Chairman,DE,897,928,1826,32515
Dec 2002,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Dominic John Frederico,4814611734,President/COO,DE,1391,4452,5843,17687
Dec 2002,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,CFO/Principal Financial Officer,DE,1151,n.a,1151,1395
Dec 2002,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Richard Alm,5782810670,President/COO,DE,2267,3608,5875,37102
Dec 2002,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Norman (Norm) P Findley III,5794010751,Executive VP - Mktg,DE,925,982,1907,6844
Dec 2002,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,G David Van Houten Jr,5800710799,Executive VP/Division President,DE,1188,n.a,1188,n.a
Dec 2002,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Lowry Franklin Kline,5815210904,Chairman/CEO,DE,2378,4665,7043,16708
Dec 2002,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Summerfield (Skeeter) K Johnston III,6829210188,Executive VP,DE,911,981,1892,40663
Dec 2002,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Harold John Riley Jr,442198816,Chairman/President/CEO,DE,1835,10932,12767,19299
Dec 2002,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Ralph E Jackson Jr,760807378,Deputy Chairman/COO,DE,954,4787,5742,7103
Dec 2002,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,D Bradley McWilliams,762517543,Senior VP,DE,583,1995,2578,3698
Dec 2002,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Diane Kosmach Schumacher,762897587,Senior VP/General Counsel,DE,531,2216,2747,3214
Dec 2002,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Kirk S Hachigian,767568032,Executive VP - Ops,DE,661,2798,3458,6354
Dec 2002,CREDIT AGRICOLE SA,127115304,FR0000045072,ACA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Banks,France,Jean Gaston Laurent,112713108,CEO,DE,763,n.a,763,n.a
Dec 2002,CREDIT AGRICOLE SA,127115304,FR0000045072,ACA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Banks,France,Yves Chevillotte,789579923,Deputy CEO,DE,310,n.a,310,n.a
Dec 2002,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Kari Stefansson,3576956705,Chairman/President/CEO,DE,425,n.a,425,n.a
Dec 2002,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Jeffrey (Jeff) R Gulcher,3577496717,Vice President,DE,276,n.a,276,909
Dec 2002,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Mark E Gurney,3577526717,Vice President,DE,241,n.a,241,n.a
Dec 2002,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Michael W Young,3577546717,Vice President - Business Development,DE,225,n.a,225,n.a
Dec 2002,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Hannes Thor Smárason,3577556717,Executive VP,DE,242,n.a,242,1058
Dec 2002,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Alexander (Sandy) Macdonald Cutler,554448787,Chairman/President/CEO,DE,2585,8848,11433,40466
Dec 2002,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Senior VP/Division President/CEO,DE,821,1959,2780,9564
Dec 2002,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Stephen (Steve) M Buente,6960711157,Senior VP/Division President,DE,844,1959,2803,7631
Dec 2002,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Randolph (Randy) W Carson,6969611220,Senior VP/Division President/CEO,DE,896,1959,2854,7779
Dec 2002,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,James (Jim) E Sweetnam,7006011475,Senior VP/Division President/CEO,DE,779,1959,2737,3928
Dec 2002,ELKEM ASA (De-listed 05/2005),155382488,,,,Construction & Building Materials,Norway,Ole Enger,29950810951,President/CEO,DE,562,n.a,562,34
Dec 2002,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Carol A Ammon,10174210670,Chairman/President/CEO,DE,902,n.a,902,51625
Dec 2002,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Mariann T MacDonald,2298833251,Executive VP - Ops,DE,686,n.a,686,43049
Dec 2002,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor David A Lee,2298943251,Executive VP - Research & Development,DE,631,n.a,631,19722
Dec 2002,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Jeffrey R Black,2298953251,Senior VP/CFO/Treasurer,DE,505,n.a,505,17568
Dec 2002,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Peter A Lankau,2298963251,Senior VP - Research & Development,DE,618,2414,3031,8182
Dec 2002,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Olav Fjell,2435415538,President/CEO,DE,451,n.a,451,76
Dec 2002,FAZER KONFEKTYR SERVICE AB (Cloetta Fazer AB prior to 12/2008) (De-listed 01/2009),112993586,SE0000102642,FKS B,,Household Products,Sweden,Karsten Mattias Slotte,20532311764,CEO/MD,DE,393,n.a,393,21
Dec 2002,FESIL ASA (De-listed 05/2007),171235091,,,,Construction & Building Materials,Norway,Sigbjørn Brevik,3509515886,CEO/MD,DE,174,n.a,174,n.a
Dec 2002,FJORD SEAFOOD ASA (De-listed 07/2006),175085566,,,,Food Producers & Processors,Norway,Paul Birger Torgnes,30131011086,President/CEO,DE,221,n.a,221,n.a
Dec 2002,FORTUM OYJ,179056008,FI0009007132,FORTUM,OMX Helsinki 25,Electricity,Finland,Percy (Mikael) Henrik Lilius,137791912,President/CEO,DE,782,n.a,782,376
Dec 2002,FORTUM OYJ,179056008,FI0009007132,FORTUM,OMX Helsinki 25,Electricity,Finland,Matti Pekka Vuoria,704812339,Chairman,DE,415,n.a,415,616
Dec 2002,GRESVIG ASA (De-listed 07/2006),197997833,,,,Clothing & Personal Products,Norway,Rolf E Gullestad,30049511023,President/CEO,DE,255,n.a,255,435
Dec 2002,HL DISPLAY AB (De-listed 09/2010),209868826,SE0000214058,HL B,,Diversified Industrials,Sweden,Anders Ingrar Remius,3515895967,CEO/MD,DE,164,n.a,164,n.a
Dec 2002,INTELECOM GROUP ASA (Consorte Group ASA prior to 06/2007) (De-listed 12/2008),1215111055,NO0003107609,ITC,,Software & Computer Services,Norway,Marit Elisabeth Døving,3523996074,CEO,DE,279,n.a,279,7
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Jerry R Boggess,434968186,Division President,DE,2906,3440,6347,2343
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Doctor Juergen W Gromer,435048196,Division President,DE,4167,2854,7021,4207
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Robert P Mead,435118196,President - Services,DE,2760,3135,5895,5454
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rich) J Meelia,435148206,Division President,DE,5096,4214,9310,3873
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Edward (Ed) D Breen,436078287,Chairman/CEO,DE,4137,114570,118707,118114
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,David J FitzPatrick,436128287,Executive VP/CFO,DE,536,26715,27251,2806
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,William (Bill) Bryan Lytton III,436158297,Executive VP/Chief Legal Officer,DE,257,11804,12062,10956
Sep 2002,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Eric M Pillmore,436228297,Senior VP,DE,293,4919,5212,4075
Dec 2002,LB ICON AB (De-listed 07/2006),216689347,,,,Software & Computer Services,Sweden,Robert E Pickering Jr,3509905886,CEO,DE,390,n.a,390,418
Dec 2002,LEDSTIERNAN AB (The Empire prior to 04/2000) (De-listed 05/2010),2545211943,SE0000251902,LEDS B,,Private Equity,Sweden,Johan Fredrik Wachtmeister,2288710239,President/CEO,DE,195,n.a,195,2045
Dec 2002,LUXO ASA (De-listed 06/2009),2624112433,NO0003106007,LUX,,Diversified Industrials,Norway,Jon Erik Nygaard,3538536256,President/CEO,DE,165,n.a,165,15
Apr 2002,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Robert (Bob) M Guezuraga,396453565,Senior VP/Division President,DE,680,2110,2790,5290
Apr 2002,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Arthur (Art) Dunnicliffe Collins Jr,427047444,Chairman/CEO,DE,2045,8988,11033,104926
Apr 2002,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Stephen (Steve) Herbert Mahle,427217466,Senior VP/Division President,DE,810,3314,4124,27724
Apr 2002,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Robert L Ryan,427287477,Senior VP/CFO,DE,519,3823,4341,33300
Apr 2002,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Keith E Williams,427437488,Senior VP/Chief Quality Officer,DE,669,2630,3299,6739
Dec 2002,NERA ASA (De-listed 10/2006),291635198,,,,Software & Computer Services,Norway,Bjørn Ove Skjeie,30129911086,President/CEO,DE,251,n.a,251,92
Dec 2002,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Jorma Jaakko Ollila,12492235,Chairman/CEO,DE,2772,6833,9604,21613
Dec 2002,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Doctor Matti Juhani Alahuhta,170805044,Division President,DE,889,1189,2078,5677
Dec 2002,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Pekka Juhani Ala-Pietilä,170815044,President,DE,933,1698,2632,7516
Dec 2002,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Sari Maritta Baldauf,182246346,Division President - Ops,DE,538,1189,1726,6909
Dec 2002,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Olli-Pekka Kallasvuo,221519714,Executive VP/CFO,DE,806,1189,1995,4269
Dec 2002,NORDEA BANK ABP (Nordea Bank AB prior to 10/2018),298676061,FI4000297767,"04Q, NDA DK, NDA FI, NDA SE","Euro Stoxx 50, OMX Helsinki 25, OMX Stockholm 30",Banks,Finland,Lars Göran Nordström,160123456,Group CEO,DE,237,n.a,237,61
Dec 2002,NORDEA BANK ABP (Nordea Bank AB prior to 10/2018),298676061,FI4000297767,"04Q, NDA DK, NDA FI, NDA SE","Euro Stoxx 50, OMX Helsinki 25, OMX Stockholm 30",Banks,Finland,Thorleif Krarup,160453522,Senior VP,DE,741,n.a,741,n.a
Dec 2002,NORMAN ASA (De-listed 10/2009),299196113,"NO0003048209, NO0010225246",NORMAN,,Software & Computer Services,Norway,Henning Hansen,30219111157,President/CEO,DE,268,n.a,268,n.a
Dec 2002,OCEAN RIG ASA (De-listed 07/2008),304866729,NO0003066300,OCR,,Oil & Gas,Norway,Kai Solberg-Hansen,30168611118,President/CEO,DE,149,40,189,12
Dec 2002,OTRUM ASA (Otrum Electronics prior to 04/2001) (De-listed 09/2009),311387378,NO0003068009,OTR,,Software & Computer Services,Norway,Fredd Causevic,3483635538,President/CEO,DE,142,n.a,142,13
Dec 2002,PERGO AB (De-listed 03/2007),319608124,,,,Diversified Industrials,Sweden,Doctor Raimo Daniel Issal,3505645832,President/CEO,DE,334,n.a,334,201
Jun 2002,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,F Folsom Bell,20471511719,Executive VP - Business Development,DE,373,387,760,970
Jun 2002,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,David T Gibbons,20472711726,President/CEO,DE,1032,444,1476,10797
Jun 2002,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Douglas Robert Schrank,29680210743,Executive VP/CFO,DE,464,600,1063,2006
Jun 2002,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,John T Hendrickson,29682210743,Executive VP - Ops,DE,471,387,858,1383
Jun 2002,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Mark P Olesnavage,29682510743,Executive VP - Sales/Mktg,DE,533,387,920,6816
Dec 2002,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Doctor Markus Altwegg,171135091,Board Member - ED,DE,619,n.a,619,n.a
Dec 2002,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,William (Bill) Murray Burns,186196741,Division CEO,DE,1003,n.a,1003,n.a
Dec 2002,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Doctor Erich Hunziker,21172663,CFO,DE,1023,n.a,1023,n.a
Dec 2002,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Professor Doctor Jonathan Kenneth Knowles,221989749,Head of Research,DE,753,n.a,753,n.a
Dec 2002,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Richard Thomas Laube,223529854,Board Member - ED,DE,621,n.a,621,n.a
Dec 2002,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Heino von Prondzynski,2368610791,Division CEO,DE,883,n.a,883,n.a
