Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2014,ALLEGION PLC,20894251619,IE00BFRT3W74,ALLE,S&P 500,Business Services,Republic Of Ireland,Feng (William) Yu,14146617477,Senior VP/Regional President,DE,425,463,889,3099
Dec 2014,ALLEGION PLC,20894251619,IE00BFRT3W74,ALLE,S&P 500,Business Services,Republic Of Ireland,Chris E Muhlenkamp,14146647477,Senior VP - Global Operations,DE,397,649,1047,1898
Dec 2014,ALLEGION PLC,20894251619,IE00BFRT3W74,ALLE,S&P 500,Business Services,Republic Of Ireland,David (Dave) D Petratis,3511255900,Chairman/President/CEO,DE,740,6012,6753,9827
Dec 2014,ALLEGION PLC,20894251619,IE00BFRT3W74,ALLE,S&P 500,Business Services,Republic Of Ireland,Patrick S Shannon,6647946243,Senior VP/CFO,DE,411,1074,1485,5309
Dec 2014,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Robert A Stewart,11062252828,COO,DE,582,28326,28908,8949
Dec 2014,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,David A Buchen,3627667277,Executive VP - Commercial,DE,479,24658,25137,12922
Dec 2014,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Maria (Tessa) Teresa Hilado,3761478614,Executive VP/CFO,DE,26,18107,18133,n.a
Dec 2014,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Brenton (Brent) L Saunders,4902369527,President/CEO,DE,411,82555,82966,29976
Dec 2014,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Paul M Bisaro,742215214,Chairman (Executive),DE,84,60988,61073,85356
Dec 2014,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,William (Bill) J Meury,94236412583,Executive VP - Commercial,DE,224,18078,18302,29359
Dec 2014,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Gregory (Greg) Clarence Case,3796278940,President/CEO,DE,1233,2620,3854,214363
Dec 2014,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Kristi A Savacool,4834938930,Division CEO,DE,658,4464,5122,14463
Dec 2014,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Peter M Lieb,52108311936,Executive VP/General Counsel/Secretary,DE,576,4890,5466,12867
Dec 2014,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Christina (Christa) Margaret Davies,5897999173,CFO/Executive VP - Finance,DE,658,6939,7597,37038
Dec 2014,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Stephen (Steve) Phillip McGill,709012555,Group President,DE,905,10105,11010,38162
Dec 2014,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Majdi B Abulaban,11892344520,Senior VP/Division President,DE,511,2808,3319,6988
Dec 2014,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Kevin P Clark,29958410959,COO,DE,1090,7075,8164,25342
Dec 2014,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Mark J Murphy,6658226371,Executive VP/CFO,DE,787,3305,4092,3217
Dec 2014,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Rodney O'Neal,72293657,President/CEO/Principal Executive Officer,DE,1480,17039,18519,58154
Dec 2014,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,James A Spencer,729212984,Executive VP/Regional President,DE,576,3972,4548,22211
Dec 2014,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Jeffrey (Jeff) J Owens,734664049,Executive VP/Chief Technology Officer,DE,516,2873,3389,16852
Dec 2014,ARKLE RESOURCES PLC (Connemara Mining Co PLC prior to 03/2019),9971148778,IE00B2357X72,ARK,FTSE AIM,Mining,Republic Of Ireland,Doctor John James Teeling,30122011078,Chairman (Executive),DE,5,n.a,5,84
Dec 2014,ARKLE RESOURCES PLC (Connemara Mining Co PLC prior to 03/2019),9971148778,IE00B2357X72,ARK,FTSE AIM,Mining,Republic Of Ireland,James (Jim) Michael Finn,30122111078,FD/Company Secretary,DE,5,n.a,5,85
Dec 2014,BELLZONE MINING PLC (De-listed 01/2019),170070410154,JE00B3N0SJ29,BZM,,Mining,Jersey,Michel Rinaldi,13530056790,Regional MD - Operations,DE,288,n.a,288,n.a
Dec 2014,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Dana Roets,11252713298,COO,DE,313,n.a,313,22
Dec 2014,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Caxton Mangezi,11379503565,Division General Manager,DE,262,n.a,262,n.a
Dec 2014,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Steven (Steve) Roy Curtis,5397632488,President/CEO,DE,321,n.a,321,168
Dec 2014,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,John Mark Learmonth,5853838778,CFO/VP - Finance,DE,215,n.a,215,113
Dec 2014,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Doctor Trevor Pearton,6408301708,Vice President - Exploration,DE,168,n.a,168,5
Dec 2014,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,Chairman/President/CEO,DE,6414,14073,20487,167375
Dec 2014,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,Executive VP/CFO,DE,1571,2524,4095,36427
Dec 2014,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John W Keogh,52260712047,Vice Chairman/COO,DE,2590,4520,7111,29873
Dec 2014,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John J Lupica,6801687959,Vice Chairman/Division Chairman,DE,2590,2415,5005,23544
Dec 2014,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Doctor Sean Ringsted,6842208357,Executive VP/Chief Risk Officer,DE,1069,1763,2832,21180
Dec 2014,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Franklin Brock III,1360512128,Chairman/CEO,DE,987,14340,15327,199963
Dec 2014,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Manik (Nik) Jhangiani,4876629302,Senior VP/CFO,DE,456,2416,2872,5406
Dec 2014,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,William (Bill) W Douglas III,4886559392,Executive VP - Supply Chain,DE,465,2872,3336,22618
Dec 2014,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John R Parker Jr,5796810767,Senior VP/General Counsel,DE,451,848,1299,13656
Dec 2014,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Hubert Patricot,6835018287,Executive VP/Regional President,DE,556,4075,4631,27801
Dec 2014,CREDIT SUISSE GROUP AG (De-listed 06/2023),127385609,CH0012138530,CSGN,,Banks,Switzerland,Brady William Dougan,405404982,Group CEO,DE,1264,n.a,1264,20176
Dec 2014,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Thomas (Tom) S Gross,4653610621,Division Vice Chairman/Division COO,DE,780,2722,3502,9266
Dec 2014,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Mark Michael McGuire,4910709599,Executive VP/General Counsel,DE,563,1567,2130,9934
Dec 2014,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Alexander (Sandy) Macdonald Cutler,554448787,Chairman/President/CEO,DE,1200,9834,11034,73905
Dec 2014,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Division Vice Chairman/Division COO,DE,769,2741,3510,18481
Dec 2014,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Vice Chairman/CFO/Chief Planning Officer,DE,768,2709,3478,25710
Dec 2014,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Suketu (Suky) Pravin Upadhyay,11898914538,Executive VP/CFO,DE,687,2393,3080,2877
Dec 2014,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Camille I Farhat,13104656269,Division President,DE,467,2067,2533,3887
Dec 2014,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Donald (Don) Walter DeGolyer,3515310629,Division COO,DE,543,2048,2591,2387
Dec 2014,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Rajiv Kanishka De Silva,8756546837,President/CEO,DE,887,11420,12307,21677
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,William (Bill) V Maloney,11390513586,Regional Executive VP,DE,720,n.a,720,240
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,John Nicholas Knight,11390533586,Executive VP - Business Development & Strategy,DE,1105,n.a,1105,1348
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Torgrim Reitan,11390543586,Executive VP/CFO,DE,482,n.a,482,434
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Lars Christian Bacher,12466835422,Executive VP,DE,475,n.a,475,393
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Arne Sigve Nylund,14144907477,Executive VP - Development,DE,488,n.a,488,180
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Tor Martin Anfinnsen,15317128662,Acting Executive VP,DE,117,n.a,117,127
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Eldar Sætre,2435535538,Acting President/CEO,DE,625,n.a,625,519
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Margareth Øvrum,30083611055,Executive VP,DE,580,n.a,580,638
Dec 2014,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Timothy (Tim) Dodson,5745187716,Executive VP - Exploration,DE,512,n.a,512,437
Dec 2014,FALCON OIL & GAS LTD (Sanfred Resources Ltd prior to 12/1999),8496242635,CA3060711015,FO,FTSE AIM,Oil & Gas,Republic Of Ireland,Michael A Gallagher,13902207209,CFO,DE,164,n.a,164,33
Dec 2014,FORTUM OYJ,179056008,FI0009007132,FORTUM,OMX Helsinki 25,Electricity,Finland,Markus Rauramo,6861168535,Division Executive VP,DE,80,30,110,321
Dec 2014,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Matthew (Matt) W Munn,11768994309,Division VP/Division MD,DE,372,166,539,426
Dec 2014,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman (Executive),DE,288,n.a,288,n.a
Dec 2014,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,President/CEO,DE,549,1390,1939,8904
Dec 2014,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,VP/General Counsel/Corporate Secretary,DE,433,175,608,2767
Dec 2014,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Danny (Dan) Jo Bartel,5796028226,Division VP,DE,393,175,567,4235
Dec 2014,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Douglas (Doug) Gerard Boessen,82148411267,CFO/Treasurer,DE,261,488,748,501
Jan 2014,GLANBIA PLC (Avonmore Waterford Group PLC prior to 05/1999),190917198,IE0000669501,"GL9, GLB",ISEQ OVERALL,Food Producers & Processors,Republic Of Ireland,Siobhan Talbot,3638287389,Group MD/CEO,DE,758,625,1383,4251
Jan 2014,GLANBIA PLC (Avonmore Waterford Group PLC prior to 05/1999),190917198,IE0000669501,"GL9, GLB",ISEQ OVERALL,Food Producers & Processors,Republic Of Ireland,Brian Anthony Phelan,52492112208,Division CEO,DE,635,538,1173,2547
Jan 2014,GLANBIA PLC (Avonmore Waterford Group PLC prior to 05/1999),190917198,IE0000669501,"GL9, GLB",ISEQ OVERALL,Food Producers & Processors,Republic Of Ireland,Hugh McGuire,5731197565,Division CEO,DE,408,n.a,408,2349
Jan 2014,GLANBIA PLC (Avonmore Waterford Group PLC prior to 05/1999),190917198,IE0000669501,"GL9, GLB",ISEQ OVERALL,Food Producers & Processors,Republic Of Ireland,Mark Anthony Garvey,93456312032,GFD,DE,98,n.a,98,n.a
Dec 2014,ICON PLC,216679347,IE0005711209,ICLR,,Health,Republic Of Ireland,Doctor Stephen (Steve) A Cutler,10588441076,COO,DE,2462,2823,5285,7090
Dec 2014,ICON PLC,216679347,IE0005711209,ICLR,,Health,Republic Of Ireland,Brendan Brennan,11315273434,CFO,DE,1489,1002,2491,3128
Dec 2014,ICON PLC,216679347,IE0005711209,ICLR,,Health,Republic Of Ireland,Ciaran Murray,4788508496,CEO,DE,5436,5415,10851,19712
Sep 2014,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Brian L McDonald,13273586472,Executive VP/COO,DE,390,1651,2041,6402
Sep 2014,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Judith (Judy) Anne Reinsdorf,52457812186,Executive VP/General Counsel,DE,422,2934,3356,23054
Sep 2014,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Arun Nayar,6435772606,Executive VP/CFO,DE,402,2584,2986,17728
Sep 2014,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Lawrence (Larry) Costello,676239670,Executive VP/Chief Human Resources Officer,DE,349,1926,2275,10320
Sep 2014,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,George R Oliver,8795947277,CEO,DE,784,12448,13232,66440
Apr 2014,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Doctor Carol A Surface,11255763298,Senior VP/Chief Human Resource Officer,DE,565,2427,2992,2078
Apr 2014,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Gary L Ellis,52890912490,Executive VP/CFO,DE,560,2991,3551,45964
Apr 2014,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Michael (Mike) J Coyle,568529932,Executive VP/Group President,DE,524,2777,3301,22523
Apr 2014,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Christopher (Chris) James O'Connell,5821718476,Executive VP/Group President,DE,488,2854,3342,33802
Apr 2014,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Omar S Ishrak,8828527630,Chairman/CEO,DE,1055,10392,11446,69611
Dec 2014,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Rajeev Suri,10647481426,President/CEO,DE,2711,2232,4943,2425
Dec 2014,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Samih Elhage,13128666295,Executive VP/Division CFO,DE,1297,824,2121,824
Dec 2014,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Timo J Ihamuotila,1800299845,Executive VP/Group CFO,DE,1567,567,2134,6239
Dec 2014,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Ramzi Haidamus,3635267355,Division President,DE,328,377,706,377
Dec 2014,NOKIA OYJ,298145994,"FI0009000681, US6549022043","NOA3, NOAA, NOK, NOKIA, NOKIA SEK","Euro Stoxx 50, OMX Helsinki 25",Telecommunication Services,Finland,Sean Fernback,6440012719,Division President,DE,589,703,1292,703
Dec 2014,ORANGE SA (France Telecom SA prior to 07/2013),180106127,FR0000133308,ORA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Telecommunication Services,France,Gervais Giilles Pellissier,3582556778,CEO Delegate,DE,899,n.a,899,391
Jun 2014,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Judy Lynne Brown,112783228,Executive VP/CFO,DE,413,1354,1766,7313
Jun 2014,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Joseph (Joe) C Papa Jr,2288283009,Chairman/President/CEO,DE,819,4408,5227,30353
Jun 2014,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,John T Hendrickson,29682210743,Executive VP - Supply Chain,DE,345,791,1136,2422
Jun 2014,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Todd William Kingma,5380611912,Executive VP/General Counsel/Secretary,DE,345,793,1137,5871
Jun 2014,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Sharon Kochan,5922269392,Executive VP/Division General Manager,DE,336,699,1035,2889
Jul 2014,RADIANT GROWTH INVESTMENTS LIMITED (De-listed 01/2015),179021210880,JE00B4QJ0K86,RADG,,Speciality & Other Finance,Jersey,Dato' Teh (Alex) Chee Teong,11885864520,Chairman (Executive),DE,106,n.a,106,1
Dec 2014,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Daniel P O'Day,10659161477,Division COO,DE,4158,2717,6876,15264
Dec 2014,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Roland Diggelmann,13195366384,Division COO,DE,2038,1570,3607,8674
Dec 2014,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Doctor Alan Hippe,339009714,Chief Financial and Information Officer,DE,3410,2174,5584,17218
