Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2021,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Mariya Krasnikova Trickett,194504012047,Senior VP/Chief Human Resource Officer,DE,561,2560,3120,8887
Dec 2021,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,William (Bill) T Presley,23678586741,Senior VP/Division President,DE,644,4170,4813,8187
Dec 2021,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Kevin P Clark,29958410959,President/CEO,DE,1285,18197,19483,145178
Dec 2021,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Joseph (Joe) R Massaro,5730627565,Senior VP/CFO,DE,984,6789,7773,27950
Dec 2021,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Peter C Enns,14459457812,Executive VP/CFO,DE,1806,4777,6583,5323
Dec 2021,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,Chairman/CEO,DE,7824,18819,26643,242072
Dec 2021,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Paul J Krump,449509411,Division Vice Chairman,DE,2566,4050,6616,19765
Dec 2021,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John W Keogh,52260712047,President/COO,DE,3543,7310,10852,76568
Dec 2021,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Heath Bryan Monesmith,11126653009,Division President/Division COO,DE,572,4123,4695,22900
Dec 2021,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Uday Yadav,11215803204,Division President/COO,DE,700,5447,6148,20347
Dec 2021,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Brian Scott Brickhouse,177086710726,Division President,DE,559,3115,3674,12971
Dec 2021,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Thomas (Tom) B Okray,186032311421,Executive VP/CFO,DE,2797,10854,13651,10863
Dec 2021,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Chairman/CEO,DE,1223,21215,22438,150070
Dec 2021,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Blaise Coleman,186959311491,President/CEO,DE,16191,5577,21768,8325
Dec 2021,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Patrick Barry,190148311726,Executive VP/Division President,DE,4663,1413,6076,2243
Dec 2021,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Mark Bradley,196951812223,Executive VP/CFO,DE,4724,1490,6215,1660
Dec 2021,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Matthew Joseph Maletta,6456783132,Executive VP/Chief Legal Officer/Secretary,DE,5473,1506,6979,4174
Dec 2021,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Philip (Phil) I Straub,11633284068,Division Executive VP/MD,DE,623,1085,1709,10001
Dec 2021,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Patrick G Desbois,12589935595,Division Executive VP - Ops,DE,558,994,1552,6100
Dec 2021,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman (Executive),DE,310,n.a,310,n.a
Dec 2021,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,President/CEO,DE,1060,2855,3916,20529
Dec 2021,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,VP/General Counsel/Corporate Secretary,DE,592,643,1236,8450
Dec 2021,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Douglas (Doug) Gerard Boessen,82148411267,CFO/Treasurer,DE,583,689,1272,4919
Sep 2021,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Ganesh Ramaswamy,13996667311,VP/Division President,DE,725,5375,6100,11981
Sep 2021,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Olivier C Leonetti,15177668525,Executive VP/CFO,DE,740,6286,7026,12197
Sep 2021,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Jeffrey (Jeff) M Williams,15538818864,VP/Division President,DE,800,7177,7977,28467
Sep 2021,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,John Donofrio,52548112252,Executive VP/General Counsel,DE,700,5350,6050,19288
Sep 2021,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,George R Oliver,8795947277,Chairman/CEO,DE,1295,22638,23933,166648
Apr 2021,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Karen L Parkhill,11769844309,Executive VP/CFO,DE,749,14069,14818,67038
Apr 2021,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Geoffrey (Geoff) Straub Martha,11852274451,Chairman/CEO,DE,950,29246,30196,105586
Apr 2021,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Robert (Bob) John White,3490575637,Executive VP/Division President,DE,660,11346,12006,63968
Apr 2021,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Bradley (Brad) E Lerman,8505692880,Senior VP/General Counsel/Corporate Secretary,DE,755,11999,12754,68302
Dec 2021,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Asaf Danziger,169569310112,CEO,DE,770,n.a,770,41544
Dec 2021,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Todd Christopher Longsworth,169574310112,General Counsel,DE,422,2279,2701,37310
Dec 2021,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Pritesh Shah,193373711965,Chief Commercial Officer,DE,440,2399,2838,25820
Dec 2021,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Ashley Cordova,195324312106,CFO,DE,420,2399,2819,11295
Dec 2021,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,William (Bill) F Doyle,4746268083,Chairman (Executive),DE,0,n.a,n.a,41245
Dec 2021,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Wilhelmus (Wilco) C Groenhuysen,4826118845,COO,DE,541,2759,3299,89437
Dec 2021,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Kurt Sievers,11493933794,President/CEO,DE,1182,16506,17688,70527
Dec 2021,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Jennifer Brashe Wuamett,14531227886,Executive VP/General Counsel/Secretary,DE,435,2814,3249,16443
Dec 2021,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Stephen (Steve) Owen,14589337938,Executive VP - Sales/Mktg,DE,532,3127,3659,15372
Dec 2021,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,William (Bill) J Betz,26235859338,Executive VP/CFO,DE,309,2886,3195,4105
Dec 2021,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Peter Kelly,3556746472,Executive VP,DE,662,1239,1901,44438
Dec 2021,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Andrew (Andy) J Micallef,5529715076,Executive VP - Global Operations,DE,279,3223,3502,2794
Dec 2021,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,James (Jim) E Dillard III,12559395552,Executive VP/Regional President,DE,606,1190,1796,2733
Dec 2021,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Svend Andersen,193318811958,Executive VP/Division President,DE,619,1575,2194,4259
Dec 2021,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Raymond (Ray) P Silcock,40190010799,Executive VP/CFO,DE,678,2112,2790,5704
Dec 2021,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Todd William Kingma,5380611912,Executive VP/General Counsel/Secretary,DE,1589,1520,3109,6636
Dec 2021,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Murray S Kessler,679279906,President/CEO,DE,1087,7795,8882,20056
Dec 2021,SANCUS LENDING GROUP LTD (GLI Finance Ltd prior to 05/2021),8472121833,GB00B0CL3P62,LEND,FTSE AIM,Speciality & Other Finance,Guernsey,Daniel (Dan) Robert Walker,2074040657,Deputy CEO,DE,327,n.a,327,n.a
Jul 2021,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Ravinandan (Ravi) Naik,14388317737,Executive VP/Chief Information Officer,DE,373,4428,4801,12787
Jul 2021,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Ban Seng Teh,16742869932,Executive VP - Global Sales,DE,422,3348,3769,5545
Jul 2021,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Jeffrey D Nygaard,21636213691,Executive VP - Technology/Ops,DE,405,5164,5569,19976
Jul 2021,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Gianluca Romano,22005534380,Executive VP/CFO,DE,506,5287,5793,12524
Jul 2021,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Doctor William (Dave) David Mosley,5846128701,CEO,DE,927,21864,22791,106007
Mar 2021,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,John Adam Zangerle III,14562527917,Senior VP/General Counsel/Corporate Secretary,DE,361,2473,2834,28513
Mar 2021,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Daniel (Dan) A Carestio,180117710967,Senior VP/COO,DE,463,3783,4245,16992
Mar 2021,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Cary L Majors,22547905244,Regional Senior VP - Ops,DE,334,2011,2345,8645
Mar 2021,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Michael (Mike) Joseph Tokich,53373412823,Senior VP/CFO,DE,457,4797,5254,33401
Mar 2021,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Walter M Rosebrough Jr,5869768921,President/CEO,DE,789,11435,12224,49788
Sep 2021,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Steven (Steve) T Merkt,13101046269,Division President,DE,558,7225,7783,29460
Sep 2021,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Shadrak (Shad) W Kroeger,201147112519,Division President,DE,489,4486,4975,24734
Sep 2021,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Heath A Mitts,51887411779,Executive VP/CFO,DE,574,8431,9005,34076
Sep 2021,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Terrence Robert Curtin,5828178535,CEO,DE,1024,26036,27060,132812
Sep 2021,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,John S Jenkins Jr,63816112893,Executive VP/General Counsel,DE,489,5251,5740,22827
Dec 2021,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Paul A Camuti,11774114327,Executive VP/Chief Technology & Sustainability Officer,DE,609,3659,4268,35452
Dec 2021,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Christopher (Chris) J Kuehn,12540645523,Executive VP/CFO,DE,714,5229,5943,20003
Dec 2021,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Evan Michael Turtz,14483987833,Senior VP/General Counsel/Secretary,DE,564,2640,3204,10165
Dec 2021,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Michael (Mike) W Lamach,3654327565,Chairman (Executive),DE,n.a,n.a,n.a,n.a
Dec 2021,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Doctor Marcia Joan Avedon,4620110373,Executive VP/Chief Human Resources Marketing & Communications Officer,DE,740,4425,5165,34514
Dec 2021,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,David (Dave) S Regnery,82202411305,President/CEO,DE,1149,11521,12670,66908
Dec 2021,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Mark L Mey,11366553543,Executive VP/CFO,DE,668,3629,4297,5979
Dec 2021,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Keelan I Adamson,11689434181,Executive VP/Chief Operations Officer,DE,566,2908,3474,3401
Dec 2021,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Jeremy D Thigpen,13402846632,President/CEO,DE,879,9288,10167,15420
Dec 2021,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Howard E Davis,16663589862,Executive VP/Chief Information and Administrative Officer,DE,484,2778,3262,4432
Dec 2021,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Brady Kenneth Long,6620255886,Executive VP/General Counsel,DE,484,2616,3099,4180
