Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2020,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Mark Bradley,196951812223,Executive VP/CFO,DE,963,1068,2031,1727
Dec 2020,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor George Apostol,24766037938,Executive VP/Global Head of Research and Development,DE,313,617,929,269
Dec 2020,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Paul V Campanelli,5697057198,Chairman,DE,6125,7622,13747,34102
Dec 2020,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Matthew Joseph Maletta,6456783132,Executive VP/Chief Legal Officer/Secretary,DE,1212,2030,3243,5985
Dec 2020,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Philip (Phil) I Straub,11633284068,Division Executive VP/MD,DE,558,1170,1728,8347
Dec 2020,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Patrick G Desbois,12589935595,Division Executive VP - Ops,DE,472,910,1382,4422
Dec 2020,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman (Executive),DE,287,n.a,287,n.a
Dec 2020,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,President/CEO,DE,862,2572,3434,15672
Dec 2020,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,VP/General Counsel/Corporate Secretary,DE,530,632,1161,6635
Dec 2020,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Douglas (Doug) Gerard Boessen,82148411267,CFO/Treasurer,DE,521,681,1203,4440
Sep 2020,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Brian J Stief,11374093565,Vice Chairman/CFO,DE,608,4209,4817,29262
Sep 2020,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Ganesh Ramaswamy,13996667311,VP/Division President,DE,1155,3780,4935,2369
Sep 2020,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Olivier C Leonetti,15177668525,Executive VP/CFO Elect,DE,738,n.a,738,5196
Sep 2020,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Jeffrey (Jeff) M Williams,15538818864,VP/Division President,DE,643,4575,5217,13412
Sep 2020,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,George R Oliver,8795947277,Chairman/CEO,DE,1150,14434,15584,92488
Apr 2020,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Karen L Parkhill,11769844309,Executive VP/CFO,DE,800,8315,9115,66141
Apr 2020,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Geoffrey (Geoff) Straub Martha,11852274451,President,DE,836,12246,13083,99888
Apr 2020,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Michael (Mike) J Coyle,568529932,Executive VP/Group President,DE,862,2756,3618,52562
Apr 2020,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Bradley (Brad) E Lerman,8505692880,Senior VP/General Counsel/Corporate Secretary,DE,807,6279,7086,26698
Apr 2020,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Omar S Ishrak,8828527630,Chairman/CEO,DE,1609,26551,28160,352535
Dec 2020,NATIXIS SA (Natexis Banques Populaires prior to 11/2006) (De-listed 07/2021),288664805,FR0000120685,KN,,Banks,France,Nicolas Robert Namias,14642197990,CEO,DE,1163,n.a,1163,52
Dec 2020,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Asaf Danziger,169569310112,CEO,DE,640,14962,15602,108903
Dec 2020,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Todd Christopher Longsworth,169574310112,General Counsel,DE,603,10183,10786,94905
Dec 2020,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Pritesh Shah,193373711965,Chief Commercial Officer,DE,394,12449,12843,60738
Dec 2020,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Ashley Cordova,195324312106,CFO,DE,546,5259,5804,18251
Dec 2020,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,William (Bill) F Doyle,4746268083,Chairman (Executive),DE,632,29256,29888,397014
Dec 2020,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Wilhelmus (Wilco) C Groenhuysen,4826118845,COO,DE,705,13765,14470,201702
Dec 2020,NOVO-NORDISK A/S,301306346,"DK0060534915, DK0062498333",NOVO B,Stoxx Europe 50,Pharmaceuticals and Biotechnology,Denmark,Karsten Munk Knudsen,15907669201,Executive VP/CFO,DE,1383,913,2297,6156
Dec 2020,NOVO-NORDISK A/S,301306346,"DK0060534915, DK0062498333",NOVO B,Stoxx Europe 50,Pharmaceuticals and Biotechnology,Denmark,Monique Patrica Carter,176945910718,Executive VP - People & Organization,DE,900,501,1401,1247
Dec 2020,NOVO-NORDISK A/S,301306346,"DK0060534915, DK0062498333",NOVO B,Stoxx Europe 50,Pharmaceuticals and Biotechnology,Denmark,Camilla Sylvest,199350712397,Executive VP/Head of Strategy,DE,1383,913,2297,3666
Dec 2020,NOVO-NORDISK A/S,301306346,"DK0060534915, DK0062498333",NOVO B,Stoxx Europe 50,Pharmaceuticals and Biotechnology,Denmark,Lars Fruergaard Jørgensen,639478931,President/CEO,DE,3801,2917,6718,21572
Dec 2020,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Kurt Sievers,11493933794,President/CEO,DE,622,14133,14755,72481
Dec 2020,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,David W Reed,13587166849,Executive VP - Global Operations,DE,428,1954,2381,17560
Dec 2020,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Jennifer Brashe Wuamett,14531227886,Executive VP/General Counsel/Secretary,DE,383,2149,2532,17548
Dec 2020,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Stephen (Steve) Owen,14589337938,Executive VP - Sales/Mktg,DE,417,2442,2859,19726
Dec 2020,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Peter Kelly,3556746472,Executive VP/CFO,DE,611,2931,3542,61166
Dec 2020,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Svend Andersen,193318811958,Executive VP/Division President,DE,533,1880,2413,3784
Dec 2020,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Raymond (Ray) P Silcock,40190010799,Executive VP/CFO,DE,544,2785,3329,3715
Dec 2020,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Todd William Kingma,5380611912,Executive VP/General Counsel/Secretary,DE,470,1999,2468,7037
Dec 2020,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Richard (Rich) S Sorota,63368212583,Executive VP/Division President,DE,491,1041,1532,1686
Dec 2020,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Murray S Kessler,679279906,President/CEO,DE,998,10341,11338,17039
Jul 2020,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Ban Seng Teh,16742869932,Senior VP - Sales/Ops,DE,441,362,804,1220
Jul 2020,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Jeffrey D Nygaard,21636213691,Executive VP - Technology/Ops,DE,427,3071,3498,12102
Jul 2020,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Gianluca Romano,22005534380,Executive VP/CFO,DE,533,3160,3694,4682
Jul 2020,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Doctor William (Dave) David Mosley,5846128701,CEO,DE,978,10995,11973,52984
Jul 2020,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Katherine (Kate) Elizabeth Schuelke,676469687,Senior VP/Chief Legal Officer/Corporate Secretary,DE,445,795,1239,3784
Mar 2020,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,John Adam Zangerle III,14562527917,Senior VP/General Counsel/Corporate Secretary,DE,403,2331,2733,13668
Mar 2020,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Daniel (Dan) A Carestio,180117710967,Senior VP/COO,DE,522,3535,4056,14631
Mar 2020,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Cary L Majors,22547905244,Regional Senior VP - Ops,DE,373,2167,2540,7197
Mar 2020,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Michael (Mike) Joseph Tokich,53373412823,Senior VP/CFO,DE,516,4842,5358,27008
Mar 2020,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Walter M Rosebrough Jr,5869768921,President/CEO,DE,830,13271,14101,50794
Sep 2020,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Steven (Steve) T Merkt,13101046269,Division President,DE,541,1096,1636,24750
Sep 2020,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Shadrak (Shad) W Kroeger,201147112519,Division President,DE,464,1140,1605,12978
Sep 2020,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Heath A Mitts,51887411779,Executive VP/CFO,DE,579,1221,1799,21154
Sep 2020,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Terrence Robert Curtin,5828178535,CEO,DE,1032,4153,5184,84583
Sep 2020,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,John S Jenkins Jr,63816112893,Executive VP/General Counsel,DE,493,783,1276,19780
Dec 2020,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Paul A Camuti,11774114327,Executive VP/Chief Strategy & Technology Officer,DE,725,3388,4113,21855
Dec 2020,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Christopher (Chris) J Kuehn,12540645523,Senior VP/CFO,DE,793,4132,4924,10717
Dec 2020,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Michael (Mike) W Lamach,3654327565,Chairman/CEO,DE,1563,21743,23305,109626
Dec 2020,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Doctor Marcia Joan Avedon,4620110373,Executive VP/Chief Human Resources Marketing & Communications Officer,DE,891,3840,4731,26772
Dec 2020,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,David (Dave) S Regnery,82202411305,President/COO,DE,1000,5859,6859,38732
Dec 2020,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Mark L Mey,11366553543,Executive VP/CFO,DE,622,2319,2941,3679
Dec 2020,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Keelan I Adamson,11689434181,Executive VP/Chief Operations Officer,DE,491,1728,2219,2270
Dec 2020,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Jeremy D Thigpen,13402846632,President/CEO,DE,818,5400,6218,9134
Dec 2020,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Howard E Davis,16663589862,Executive VP/Chief Information and Administrative Officer,DE,450,1700,2150,2719
Dec 2020,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Brady Kenneth Long,6620255886,Executive VP/General Counsel,DE,450,1623,2073,2518
