Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2017,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Michael (Mike) J O'Connor,11814094398,Division CEO,DE,729,5392,6121,28942
Dec 2017,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Gregory (Greg) Clarence Case,3796278940,President/CEO,DE,1250,21659,22909,152563
Dec 2017,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Christina (Christa) Margaret Davies,5897999173,CFO/Executive VP - Finance,DE,729,7354,8084,56942
Dec 2017,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Eric J Andersen,94276012612,Division CEO,DE,729,5429,6158,22247
Dec 2017,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Majdi B Abulaban,11892344520,Senior VP/Division President,DE,556,4248,4804,21678
Dec 2017,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,David Paja,15773029080,Senior VP/Division President,DE,1196,5278,6474,4802
Dec 2017,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Kevin P Clark,29958410959,President/CEO,DE,1062,20300,21363,67162
Dec 2017,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,David Matthew Sherbin,4889219411,Senior VP/General Counsel/Chief Compliance Officer/Secretary,DE,493,3283,3776,8194
Dec 2017,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Joseph (Joe) R Massaro,5730627565,Senior VP/CFO,DE,516,4328,4843,7737
Dec 2017,ARCELORMITTAL SA (Arcelor SA prior to 11/2007),616702518,LU1598757687,"MT, MTL, MTS","AEX, BCN GLOBAL 100, CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, IBEX 35 , IGBM , LUXX , SBF 120",Steel & Other Metals,Luxembourg,Lakshmi Niwas Mittal,51627511590,Chairman/CEO,DE,1254,1340,2594,7586
Dec 2017,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Dana Roets,11252713298,COO,DE,348,n.a,348,481
Dec 2017,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Caxton Mangezi,11379503565,Division General Manager,DE,290,n.a,290,396
Dec 2017,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Maurice Mason,182058411118,Vice President - Corporate Development/Investor Relations,DE,126,n.a,126,189
Dec 2017,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Adam Chester,193072411943,General Counsel/Company Secretary,DE,215,n.a,215,129
Dec 2017,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,Chairman/President/CEO,DE,5749,13596,19345,234678
Dec 2017,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Paul J Krump,449509411,Executive VP/Division President,DE,2049,2661,4710,20115
Dec 2017,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,Executive VP/CFO,DE,1718,2919,4637,38199
Dec 2017,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John W Keogh,52260712047,Executive Vice Chairman/COO,DE,2766,5056,7821,41621
Dec 2017,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John J Lupica,6801687959,Vice Chairman/Division President,DE,2179,3873,6052,33735
Mar 2017,DUKE ROYALTY LTD (Praetorian Resources Ltd 06/2015),194045112010,"GG00B885HV29, GG00BYZSSY63",DUKE,FTSE AIM,Speciality & Other Finance,Guernsey,James (Jim) R Webster,191150411801,Chief Investment Officer,DE,47,n.a,47,n.a
Mar 2017,DUKE ROYALTY LTD (Praetorian Resources Ltd 06/2015),194045112010,"GG00B885HV29, GG00BYZSSY63",DUKE,FTSE AIM,Speciality & Other Finance,Guernsey,Charles (Charlie) Cannon-Brookes,6650146269,ED,DE,82,n.a,82,754
Mar 2017,DUKE ROYALTY LTD (Praetorian Resources Ltd 06/2015),194045112010,"GG00B885HV29, GG00BYZSSY63",DUKE,FTSE AIM,Speciality & Other Finance,Guernsey,Neil Allan Johnson,8833987684,CEO,DE,118,n.a,118,621
Dec 2017,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Uday Yadav,11215803204,Division President/Division COO,DE,535,3080,3616,10946
Dec 2017,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Curtis (Curt) James Hutchins,5695817186,Division President,DE,479,2171,2650,12854
Dec 2017,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Chairman/CEO,DE,937,11283,12220,41498
Dec 2017,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Vice Chairman/Chief Financial & Planning Officer,DE,755,5069,5824,32836
Dec 2017,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Revathi Advaithi,93994812411,Division President/Division COO,DE,619,3503,4122,14328
Dec 2017,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Blaise Coleman,186959311491,Executive VP/CFO,DE,711,3224,3934,2870
Dec 2017,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Paul V Campanelli,5697057198,President/CEO,DE,792,8151,8942,11093
Dec 2017,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Matthew Joseph Maletta,6456783132,Executive VP/Chief Legal Officer,DE,543,3193,3737,3108
Dec 2017,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Terrance (Terry) J Coughlin,8008879608,Executive VP/COO,DE,600,3827,4427,4489
Dec 2017,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Antonio (Tony) R Pera,8767796967,Division President,DE,460,1668,2128,1577
Dec 2017,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Philip (Phil) I Straub,11633284068,Division Executive VP/MD,DE,396,684,1080,3113
Dec 2017,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Patrick G Desbois,12589935595,Division Executive VP - Ops,DE,395,456,851,1755
Dec 2017,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman (Executive),DE,292,n.a,292,n.a
Dec 2017,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,President/CEO,DE,625,1413,2038,5764
Dec 2017,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,VP/General Counsel/Corporate Secretary,DE,483,418,900,1753
Dec 2017,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Douglas (Doug) Gerard Boessen,82148411267,CFO/Treasurer,DE,483,385,867,1679
Nov 2017,HENNES & MAURITZ (H&M) AB,207258614,SE0000106270,"HM B, HMSB",OMX Stockholm 30,Clothing & Personal Products,Sweden,Karl-Johan Erling Persson,51728711666,President/CEO,DE,1374,n.a,1374,n.a
Sep 2017,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Brian J Stief,11374093565,Executive VP/CFO,DE,628,20992,21620,31896
Sep 2017,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Joseph (Joe) A Walicki,15534788864,VP/Division President,DE,611,3674,4285,11947
Sep 2017,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Jeffrey (Jeff) M Williams,15538818864,VP/Regional President,DE,628,2892,3520,12943
Sep 2017,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,George R Oliver,8795947277,Chairman/CEO,DE,1058,11014,12072,76118
Sep 2017,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,William (Bill) C Jackson,92722711491,VP/Division President,DE,718,3790,4508,21062
Dec 2017,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Douglas (Doug) L Tobler,11106602958,CFO,DE,229,265,494,334
Dec 2017,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Doctor Hayk Aloyan,15380538720,Regional MD,DE,181,154,335,183
Dec 2017,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,John A Naisbitt,202480512612,Vice President,DE,250,234,484,371
Dec 2017,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Howard H Stevenson,5510054773,President/CEO,DE,325,476,801,627
Dec 2017,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Robert (Bob) R Carreau,6856008486,Vice President - Sustainability,DE,208,189,397,91
Apr 2017,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Bryan C Hanson,11725064236,Executive VP/Division President,DE,770,7214,7984,53033
Apr 2017,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Karen L Parkhill,11769844309,Executive VP/CFO,DE,1490,7196,8687,8186
Apr 2017,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Robert (Rob) J ten Hoedt,11852284451,Executive VP/Regional President,DE,719,3695,4414,16022
Apr 2017,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Michael (Mike) J Coyle,568529932,Executive VP/Group President,DE,807,8453,9260,72472
Apr 2017,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Omar S Ishrak,8828527630,Chairman/CEO,DE,1477,16298,17775,173726
Dec 2017,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Asaf Danziger,169569310112,CEO,DE,582,8553,9135,32219
Dec 2017,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Michael (Mike) Ambrogi,169572710112,COO,DE,318,5092,5410,15672
Dec 2017,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Doctor Eilon D Kirson,169573410112,Chief Science Officer,DE,379,5952,6331,16194
Dec 2017,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,William (Bill) F Doyle,4746268083,Chairman (Executive),DE,625,38479,39104,39367
Dec 2017,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Wilhelmus (Wilco) C Groenhuysen,4826118845,CFO,DE,500,6641,7141,27722
Dec 2017,NXP SEMICONDUCTORS NV,172092410323,NL0009538784,NXPI,"NASDAQ 100, S&P 500",Information Technology Hardware,Netherlands,Richard (Rick) L Clemmer,965015749,President/CEO,DE,1076,13944,15020,94472
Dec 2017,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Ronald (Ron) L Winowiecki,193587111980,Executive VP/Acting CFO,DE,399,1133,1532,1957
Dec 2017,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,John T Hendrickson,29682210743,CEO,DE,750,10277,11027,15217
Dec 2017,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Todd William Kingma,5380611912,Executive VP/General Counsel/Secretary,DE,439,2343,2782,6705
Dec 2017,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Sharon Kochan,5922269392,Executive VP/Division Co-President,DE,464,1645,2108,4129
Dec 2017,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Jeffrey (Jeff) Robert Needham,5922429392,Executive VP/Division President,DE,423,1743,2166,4300
Dec 2017,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Daniel P O'Day,10659161477,Division CEO,DE,4788,4327,9115,12253
Dec 2017,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Roland Diggelmann,13195366384,Division CEO,DE,2266,2250,4516,9667
Dec 2017,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Cristina (Cris) A Wilbur,172824410381,Head of Group Human Resources,DE,1518,1298,2816,3248
Dec 2017,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Doctor Alan Hippe,339009714,Chief Financial and Information Officer,DE,3078,2769,5847,10498
Dec 2017,ROCHE HOLDING AG,3458910230,"CH0012032048, CH0012032113","RO, ROG","SMI , Stoxx Europe 50",Pharmaceuticals and Biotechnology,Switzerland,Doctor Gottlieb A Keller,675629617,General Counsel/Secretary,DE,2479,2596,5076,13116
Jun 2017,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,James (Jim) J Murphy,11423203671,Executive VP - Sales/Mktg,DE,309,10039,10348,9791
Jun 2017,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,David (Dave) H Morton Jr,11462753733,CFO/Executive VP - Finance,DE,459,7028,7487,8731
Jun 2017,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Philip (Phil) Gordon Brace,52185211995,Division President,DE,524,7725,8250,12881
Jun 2017,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Doctor William (Dave) David Mosley,5846128701,President/COO,DE,686,9589,10275,19476
Jun 2017,SEAGATE TECHNOLOGY HOLDINGS PLC (Seagate Technology PLC prior to 05/2021),3569711015,IE00BKVD2N49,STX,S&P 500,Information Technology Hardware,Republic Of Ireland,Dato' Stephen (Steve) J Luczo,6065212590,Chairman/CEO,DE,1049,1690,2738,17696
Dec 2017,STELLANTIS NV (Fiat Chrysler Automobiles NV prior to 01/2021),171435122,NL00150001Q9,"STLA, STLAM, STLAP","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120",Automobiles & Parts,Netherlands,Sergio Marchionne,2219536,CEO,DE,9676,4631,14308,310402
Dec 2017,STELLANTIS NV (Fiat Chrysler Automobiles NV prior to 01/2021),171435122,NL00150001Q9,"STLA, STLAM, STLAP","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120",Automobiles & Parts,Netherlands,John Philip Elkann,307567002,Chairman (Executive),DE,1770,n.a,1770,1976
Mar 2017,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,John Adam Zangerle III,14562527917,VP/General Counsel/Secretary,DE,320,1017,1337,4536
Mar 2017,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Daniel (Dan) A Carestio,180117710967,Senior VP,DE,326,948,1274,3629
Mar 2017,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Doctor Adrian Vincent Coward,53179612690,Senior VP - Services,DE,369,896,1265,2225
Mar 2017,STERIS PLC (STERIS Corp prior to 11/2015),3775412368,IE00BFY8C754,STE,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Walter M Rosebrough Jr,5869768921,President/CEO,DE,788,5108,5896,23905
Sep 2017,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Steven (Steve) T Merkt,13101046269,Division President,DE,513,5500,6013,15395
Sep 2017,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Thomas (Tom) J Lynch,446899201,Chairman (Executive),DE,882,10608,11490,86965
Sep 2017,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Heath A Mitts,51887411779,Executive VP/CFO,DE,516,4932,5448,8350
Sep 2017,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Terrence Robert Curtin,5828178535,CEO,DE,867,16377,17244,52315
Sep 2017,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,John S Jenkins Jr,63816112893,Executive VP/General Counsel,DE,467,4006,4473,12513
Sep 2017,TE CONNECTIVITY LTD,92084511007,CH0102993182,TEL,S&P 500,Electronic & Electrical Equipment,Switzerland,Joseph (Joe) B Donahue,6805578001,Executive VP/COO,DE,589,5772,6361,19320
Dec 2017,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Maria C Green,12424695348,Senior VP/General Counsel,DE,453,2520,2973,8009
Dec 2017,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Michael (Mike) W Lamach,3654327565,Chairman/CEO,DE,1114,16195,17309,93082
Dec 2017,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Doctor Marcia Joan Avedon,4620110373,Senior VP - HR/Communication,DE,516,2780,3296,16482
Dec 2017,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,Susan (Sue) K Carter,52399512142,Senior VP/CFO,DE,595,4228,4822,17649
Dec 2017,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),223799880,"IE00B6330302, IE00BK9ZQ967","IR, TT",S&P 500,Engineering & Machinery,Republic Of Ireland,David (Dave) S Regnery,82202411305,Executive VP,DE,478,3294,3772,14169
Dec 2017,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Mark L Mey,11366553543,Executive VP/CFO,DE,633,2366,2999,5792
Dec 2017,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,John B Stobart,13270036472,Executive VP/COO/Chief Performance Officer,DE,558,2400,2958,5236
Dec 2017,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Jeremy D Thigpen,13402846632,President/CEO,DE,833,5137,5971,12674
Dec 2017,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Howard E Davis,16663589862,Executive VP/Chief Information and Administrative Officer,DE,458,1767,2225,3333
Dec 2017,TRANSOCEAN LTD,13514636766,CH0048265513,RIG,,Oil & Gas,Switzerland,Brady Kenneth Long,6620255886,Senior VP/General Counsel,DE,437,1625,2062,2968
