Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2004,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor Allen Y Chao,1594258011,Chairman/President/CEO,DE,689,1697,2386,23979
Dec 2004,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Charles P Slacik,2272402606,Executive VP/CFO,DE,374,281,656,1399
Dec 2004,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor Charles D Ebert,2288303009,Senior VP - Research & Development,DE,299,239,538,1723
Dec 2004,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor David C Hsia,3627627277,Senior VP - Scientific Affairs,DE,225,225,450,2473
Dec 2004,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,David A Buchen,3627667277,Senior VP/General Counsel/Secretary,DE,266,239,505,1042
Dec 2004,ANDVORD TYBRING-GJEDDE ASA (C Tybring-Gjedde prior to 09/2005) (De-listed 11/2006),91208277,,,,Business Services,Norway,Bjørn Henry Maarud,3485985566,President/CEO,DE,402,n.a,402,92
Dec 2004,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Dirk (Dick) P Verbeek,3595396920,Division Vice Chairman,DE,1229,1132,2360,4159
Dec 2004,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Dennis Leonard Mahoney,3628267288,Executive Officer,DE,1340,1144,2485,3585
Dec 2004,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Donald C Ingram,3628327288,Executive Officer,DE,909,1148,2057,2894
Dec 2004,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,David (Dave) P Bolger,430997822,Executive VP/CFO/Chief Administrative Officer,DE,981,1883,2864,3913
Dec 2004,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Patrick (Pat) G Ryan,455089854,Chairman/CEO,DE,854,3060,3914,22999
Dec 2004,ASF-AUTOROUTES DU SUD DE LA FRANCE (De-listed 11/2006),892109365,,,,Transport,France,Bernard Val,2304983366,Chairman,DE,246,n.a,246,9
Dec 2004,ASF-AUTOROUTES DU SUD DE LA FRANCE (De-listed 11/2006),892109365,,,,Transport,France,Jacques Bernard Tavernier,29774410815,CEO,DE,218,n.a,218,n.a
Dec 2004,ASF-AUTOROUTES DU SUD DE LA FRANCE (De-listed 11/2006),892109365,,,,Transport,France,Philippe-Emmanuel Daussy,4869999247,Senior Executive,DE,151,n.a,151,n.a
Dec 2004,ASF-AUTOROUTES DU SUD DE LA FRANCE (De-listed 11/2006),892109365,,,,Transport,France,Jean-Marc Denizon,4870319247,Senior Executive Officer,DE,377,n.a,377,n.a
Dec 2004,ASF-AUTOROUTES DU SUD DE LA FRANCE (De-listed 11/2006),892109365,,,,Transport,France,Alain Robillard,4870429247,Senior Executive Officer,DE,150,n.a,150,n.a
Dec 2004,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Peter T Wennink,214459182,Executive VP/CFO,DE,514,104,617,313
Dec 2004,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Martin A Van den Brink,214469182,Executive VP - Mktg,DE,642,104,746,292
Dec 2004,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,David (Dave) Paul Chavoustie,214489182,Executive VP - Sales,DE,468,104,572,461
Dec 2004,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Stuart Kennedy McIntosh,336189492,Executive VP - Ops,DE,608,104,712,325
Dec 2004,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Eric Meurice,3379753894,Chairman/President/CEO,DE,240,795,1035,795
Dec 2004,AUDIODEV AB (De-listed 06/2009),57611426,SE0000708620,AUDV B,,Software & Computer Services,Sweden,Thomas Vonheim,3508015859,President/Acting CEO,DE,78,n.a,78,41
Dec 2004,AXXESSIT ASA (De-listed 09/2005),5732057576,,,,Software & Computer Services,Norway,Erik Olaf Nanseth,3524086074,CEO,DE,858,n.a,858,395
Dec 2004,BERKELEY TECHNOLOGY LTD (London Pacific Group Ltd prior to 06/2003) (De-listed 07/2011),2603412303,"GB0000942184, US5420731011",BEK,,Speciality & Other Finance,Jersey,Ian Kenneth Whitehead,4814678739,CFO/Principal Accounting Officer,DE,202,n.a,202,n.a
Dec 2004,BNP PARIBAS SA,813910735,FR0000131104,BNP,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Banks,France,Georges Chodron de Courcel,210098845,Co-COO,DE,974,190,1164,804
Dec 2004,BNP PARIBAS SA,813910735,FR0000131104,BNP,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Banks,France,Jean Patrick Clamon,210178845,Co-COO,DE,695,68,763,857
Dec 2004,BNP PARIBAS SA,813910735,FR0000131104,BNP,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Banks,France,Baudouin Daniel Prot,2314710423,CEO,DE,1357,198,1555,1827
Dec 2004,BOSS MEDIA AB (De-listed 04/2008),833811869,SE0000488850,BOSS,,Software & Computer Services,Sweden,Peter Bertilsson,3505095832,President/CEO,DE,202,n.a,202,n.a
Dec 2004,BROSTROM AB (Broström Van Ommeren Shipping AB prior to 07/2000) (De-listed 03/2009),88075523,SE0000254880,BRO B,,Diversified Industrials,Sweden,Bo Lennart Simonsson,30191111134,CEO/MD,DE,305,n.a,305,1905
Dec 2004,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Stefan E Hayden,52047111891,Chairman/President/CEO,DE,139,n.a,139,n.a
Dec 2004,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,James (Jim) Johnstone,52062511906,VP/COO,DE,128,n.a,128,n.a
Dec 2004,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Frederick (Chris) Christopher Harvey,52063011906,Director - Technical,DE,92,n.a,92,n.a
Dec 2004,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Jacques Du Plessis,52077711913,Regional General Manager - Operations,DE,188,n.a,188,n.a
Dec 2004,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Michael (Mike) David Tombs,52078011913,CFO/VP - Finance,DE,64,n.a,64,n.a
Dec 2004,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Steven (Steve) W Poad,52079611921,Controller,DE,20,n.a,20,n.a
Dec 2004,CAPIO AB (De-listed 11/2006),948210710,,,,Health,Sweden,Per Gunnar Båtelson,30035411015,President/CEO,DE,331,187,518,875
Dec 2004,CASHGUARD AB (De-listed 08/2008),984912788,SE0000514440,CASH B,,Diversified Industrials,Sweden,Karl Erik Eklund,3537926243,President/CEO,DE,152,n.a,152,812
Dec 2004,CASHGUARD AB (De-listed 08/2008),984912788,SE0000514440,CASH B,,Diversified Industrials,Sweden,Stone-Magnus Roubert,3537946243,CFO,DE,10,n.a,10,64
Dec 2004,CHRISTIAN DIOR SE (Christian Dior SA prior to 03/2015),1087211149,FR0000130403,CDI,,Clothing & Personal Products,France,Sidney M Toledano,2437995581,CEO,DE,513,671,1184,671
Dec 2004,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Brian Edward Dowd,3655497576,Division President/CEO,DE,845,1074,1919,6415
Dec 2004,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,President/CEO,DE,2720,4938,7658,22511
Dec 2004,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Brian Duperreault,4786411544,Chairman,DE,2081,6409,8489,63252
Dec 2004,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Gary T Schmalzriedt,4824211801,Division Chairman/CEO,DE,956,1240,2195,9702
Dec 2004,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,CFO/Principal Financial Officer,DE,956,1217,2173,5955
Dec 2004,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Richard Alm,5782810670,President/CEO,DE,689,2866,3555,35938
Dec 2004,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,G David Van Houten Jr,5800710799,Executive VP/Division President/COO,DE,712,1377,2088,7475
Dec 2004,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Lowry Franklin Kline,5815210904,Chairman,DE,642,2404,3046,10549
Dec 2004,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Shaun B Higgins,5846911126,Executive VP/CFO,DE,483,2349,2832,5553
Dec 2004,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Dominique Jacqueline Reiniche,5854211181,Senior VP/Division President,DE,661,1475,2136,3647
Dec 2004,COMMERZBANK AG,117688447,DE000CBK1001,CBK,"CDAX , DAX",Banks,Germany,Doctor Eric Wolfgang Strutz,338889705,CFO,DE,330,n.a,330,n.a
Dec 2004,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Harold John Riley Jr,442198816,Chairman/CEO,DE,2320,7999,10319,51667
Dec 2004,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Terry A Klebe,761137411,Senior VP/CFO,DE,730,1611,2340,8987
Dec 2004,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Diane Kosmach Schumacher,762897587,Senior VP/General Counsel/Chief Compliance Officer,DE,613,1333,1946,10342
Dec 2004,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,David (Dave) Ross Sheil,763227619,Senior VP/Chief Administrative Officer,DE,558,1333,1891,9571
Dec 2004,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Kirk S Hachigian,767568032,President/COO,DE,1035,2666,3702,16053
Dec 2004,CREDIT AGRICOLE SA,127115304,FR0000045072,ACA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Banks,France,Jean Gaston Laurent,112713108,CEO,DE,1150,n.a,1150,n.a
Dec 2004,CREDIT AGRICOLE SA,127115304,FR0000045072,ACA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Banks,France,Edouard Esparbès,2330053874,Deputy CEO,DE,915,424,1339,349
Dec 2004,CREDIT AGRICOLE SA,127115304,FR0000045072,ACA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Banks,France,Doctor Georges Pauget,3842012781,Deputy CEO,DE,600,424,1024,349
Dec 2004,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Kari Stefansson,3576956705,Chairman/President/CEO,DE,442,n.a,442,15440
Dec 2004,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Jeffrey (Jeff) R Gulcher,3577496717,Chief Scientific Officer,DE,219,n.a,219,2183
Dec 2004,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Mark E Gurney,3577526717,Senior VP,DE,250,129,380,n.a
Dec 2004,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Michael W Young,3577546717,Senior VP - Business Development,DE,251,n.a,251,421
Dec 2004,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Lance E Thibault,3653337554,CFO/Treasurer,DE,184,n.a,184,34
Dec 2004,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Hakon Hakonarson,3653357554,Vice President,DE,225,n.a,225,778
Dec 2004,DIN BOSTAD SVERIGE AB (Tripep AB prior to 10/2006) (De-listed 09/2009),402184520,SE0000614695,DIN,,Health,Sweden,Jan Nilsson,3617067164,CEO,DE,10,3,13,12
Dec 2004,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Alexander (Sandy) Macdonald Cutler,554448787,Chairman/President/CEO,DE,2313,11940,14254,98857
Dec 2004,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Senior VP/Division President/CEO,DE,844,2246,3090,13541
Dec 2004,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Stephen (Steve) M Buente,6960711157,Senior VP/Division President,DE,660,n.a,660,1683
Dec 2004,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Randolph (Randy) W Carson,6969611220,Senior VP/Division President/CEO,DE,835,2246,3082,16060
Dec 2004,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,James (Jim) E Sweetnam,7006011475,Senior VP/Division President/CEO,DE,783,2108,2891,10452
Dec 2004,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Executive VP/CFO,DE,895,2554,3449,7981
Dec 2004,ELKEM ASA (De-listed 05/2005),155382488,,,,Construction & Building Materials,Norway,Ole Enger,29950810951,President/CEO,DE,5620,n.a,5620,58
Dec 2004,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Carol A Ammon,10174210670,Chairman/CEO,DE,503,n.a,503,135503
Dec 2004,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor David A Lee,2298943251,Executive VP/Chief Scientific Officer,DE,383,n.a,383,50332
Dec 2004,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Jeffrey R Black,2298953251,Executive VP/CFO/Treasurer,DE,371,n.a,371,44605
Dec 2004,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Peter A Lankau,2298963251,President/COO,DE,456,403,859,15667
Dec 2004,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Caroline Berry Manogue,3631297311,Executive VP/Chief Legal Officer/Secretary,DE,355,325,680,5214
Dec 2004,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Erling Øverland,2435515538,Executive VP,DE,263,n.a,263,n.a
Dec 2004,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Helge Lund,3379933894,President/CEO,DE,213,n.a,213,n.a
Dec 2004,FAZER KONFEKTYR SERVICE AB (Cloetta Fazer AB prior to 12/2008) (De-listed 01/2009),112993586,SE0000102642,FKS B,,Household Products,Sweden,Karsten Mattias Slotte,20532311764,CEO/MD,DE,365,n.a,365,25
Dec 2004,FESIL ASA (De-listed 05/2007),171235091,,,,Construction & Building Materials,Norway,Sigbjørn Brevik,3509515886,CEO/MD,DE,200,n.a,200,n.a
Dec 2004,FJORD SEAFOOD ASA (De-listed 07/2006),175085566,,,,Food Producers & Processors,Norway,Helge Midttun,30132111086,President/CEO,DE,257,133,389,147
Dec 2004,FONCIA GROUPE (De-listed 05/2007),177455832,,,,Real Estate,France,Michel Guivarc'h,3587906837,Vice President,DE,94,n.a,94,n.a
Dec 2004,FORTUM OYJ,179056008,FI0009007132,FORTUM,OMX Helsinki 25,Electricity,Finland,Percy (Mikael) Henrik Lilius,137791912,President/CEO,DE,1069,n.a,1069,2045
Dec 2004,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman/CEO,DE,171,n.a,171,297487
Dec 2004,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,Director - ED,DE,163,383,546,2273
Dec 2004,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,General Counsel/Secretary,DE,167,319,486,1593
Dec 2004,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Gary Vincent Kelley,4749738124,Vice President - Mktg,DE,126,239,366,1344
Dec 2004,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Kevin Shaun Rauckman,4749748124,CFO/Treasurer,DE,137,319,456,1397
Dec 2004,GOLDEN TELECOM INC (De-listed 02/2008),193797466,US38122G1076,GLDN,,Telecommunication Services,Russian Federation,Alexander Vinogradov,3708228104,President/CEO,DE,309,n.a,309,1401
Dec 2004,GOLDEN TELECOM INC (De-listed 02/2008),193797466,US38122G1076,GLDN,,Telecommunication Services,Russian Federation,Jeffrey (Jeff) A Riddell,3708278104,Senior VP/General Counsel/Secretary,DE,286,n.a,286,628
Dec 2004,GOLDEN TELECOM INC (De-listed 02/2008),193797466,US38122G1076,GLDN,,Telecommunication Services,Russian Federation,Michal Cupa,3708288104,Senior VP/COO,DE,220,n.a,220,n.a
Dec 2004,GOLDEN TELECOM INC (De-listed 02/2008),193797466,US38122G1076,GLDN,,Telecommunication Services,Russian Federation,Oleg Adolfovich Malis,3708298104,Senior VP/Division Director,DE,203,n.a,203,2151
Dec 2004,GOLDEN TELECOM INC (De-listed 02/2008),193797466,US38122G1076,GLDN,,Telecommunication Services,Russian Federation,Brian A Rich,3708308104,Senior VP/CFO/Treasurer,DE,122,n.a,122,n.a
Dec 2004,GRESVIG ASA (De-listed 07/2006),197997833,,,,Clothing & Personal Products,Norway,Rolf E Gullestad,30049511023,President/CEO,DE,263,n.a,263,854
Dec 2004,HL DISPLAY AB (De-listed 09/2010),209868826,SE0000214058,HL B,,Diversified Industrials,Sweden,Anders Ingrar Remius,3515895967,CEO/MD,DE,146,n.a,146,n.a
Dec 2004,INTELECOM GROUP ASA (Consorte Group ASA prior to 06/2007) (De-listed 12/2008),1215111055,NO0003107609,ITC,,Software & Computer Services,Norway,Guttorm B Johansen,30232511165,CEO,DE,184,n.a,184,76
Dec 2004,JC AB (De-listed 09/2006),2395110967,,,,Clothing & Personal Products,Sweden,Thommy Nilsson,3538456256,President/CEO,DE,244,266,511,389
Sep 2004,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Doctor Juergen W Gromer,435048196,Division President,DE,2436,4888,7323,39172
Sep 2004,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Edward (Ed) D Breen,436078287,Chairman/CEO,DE,3785,10571,14356,190437
Sep 2004,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,David J FitzPatrick,436128287,Executive VP/CFO,DE,1888,4865,6753,36484
Sep 2004,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,William (Bill) Bryan Lytton III,436158297,Executive VP/Chief Legal Officer,DE,1635,4094,5729,18977
Sep 2004,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,David (Dave) E Robinson,436668337,Division President,DE,1397,4865,6262,14093
Dec 2004,KAUPTHING BANK HF (De-listed 02/2009),2439311259,"DK0016077829, DK0016105547, IS0000001469",KAUP,,Banks,Iceland,Sigthor Einarsson,29919310928,Chairman (Executive),DE,1057,n.a,1057,10810
Dec 2004,KAUPTHING BANK HF (De-listed 02/2009),2439311259,"DK0016077829, DK0016105547, IS0000001469",KAUP,,Banks,Iceland,Hreidar Már Sigurdsson,29920410928,CEO,DE,945,n.a,945,8629
Dec 2004,KAUPTHING BANK HF (De-listed 02/2009),2439311259,"DK0016077829, DK0016105547, IS0000001469",KAUP,,Banks,Iceland,Sólon R Sigurdsson,29920510928,CEO,DE,660,n.a,660,n.a
