Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Aug 2006,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Diego Visconti,1609918165,Division Group Chief Executive,DE,1691,1451,3142,3368
Aug 2006,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Karl-Heinz Flöther,1609968165,Division Group Chief Executive,DE,3103,1451,4554,9062
Aug 2006,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Michael (Mike) G McGrath,3500725763,CFO,DE,2534,n.a,2534,261
Aug 2006,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Mark Foster,4804828652,Division Group Chief Executive,DE,1954,1451,3404,11823
Dec 2006,AIR LIQUIDE SA,28785060,FR0000120073,AI,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Chemicals,France,Doctor Klaus-Jürgen Schmieder,24892663,Senior Executive VP,DE,1041,1198,2239,3445
Dec 2006,AIR LIQUIDE SA,28785060,FR0000120073,AI,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Chemicals,France,Jean-Claude Buono,333459283,Senior Executive VP,DE,1069,1198,2267,10334
Dec 2006,AIR LIQUIDE SA,28785060,FR0000120073,AI,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Chemicals,France,Benoît Potier,952610975,Chairman/CEO,DE,2215,2996,5211,18938
Dec 2006,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor Allen Y Chao,1594258011,Chairman/President/CEO,DE,881,2785,3665,19559
Dec 2006,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor Charles D Ebert,2288303009,Senior VP - Research & Development,DE,306,270,576,604
Dec 2006,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,David A Buchen,3627667277,Senior VP/General Counsel/Secretary,DE,287,280,567,1013
Dec 2006,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Edward (Ed) Francis Heimers Jr,52171311980,Executive VP/Division President,DE,253,306,559,572
Dec 2006,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Robert Todd Joyce,5384522062,VP/Corporate Controller/Treasurer,DE,194,153,347,682
Dec 2006,ANHEUSER-BUSCH INBEV SA (InBev SA prior to 11/2008),2269910103,BE0974293251,ABI,"BEL-20 INSTITUTIONAL, Euro Stoxx 50, EURONEXT 100, Stoxx Europe 50",Beverages,Belgium,Carlos Alves de Brito,2439965595,CEO,DE,708,1094,1802,918
Dec 2006,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Gregory (Greg) Clarence Case,3796278940,President/CEO,DE,1141,7167,8308,23293
Dec 2006,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,David (Dave) P Bolger,430997822,Executive VP/CFO/Chief Administrative Officer,DE,571,3570,4140,13381
Dec 2006,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Michael (Mike) D O'Halleran,437868447,Senior Executive VP,DE,761,4526,5286,21821
Dec 2006,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Patrick (Pat) G Ryan,455089854,Chairman,DE,856,7831,8687,256051
Dec 2006,ARCELOR MITTAL (Mittal Steel Co NV prior to 01/2007) (De-listed 11/2007),2361010743,"LU0307198241, NL0000361939, NL0000361947, US03937E1010, US4648991036",,,Steel & Other Metals,Netherlands,Lakshmi Niwas Mittal,51627511590,President/CEO,DE,2801,1981,4782,11593
Dec 2006,ARCELOR MITTAL (Mittal Steel Co NV prior to 01/2007) (De-listed 11/2007),2361010743,"LU0307198241, NL0000361939, NL0000361947, US03937E1010, US4648991036",,,Steel & Other Metals,Netherlands,Aditya Mittal,51627711590,CFO,DE,1942,1485,3428,4186
Dec 2006,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Peter T Wennink,214459182,Executive VP/CFO,DE,613,805,1418,1296
Dec 2006,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Martin A Van den Brink,214469182,Executive VP - Mktg,DE,644,915,1560,1276
Dec 2006,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Eric Meurice,3379753894,Chairman/President/CEO,DE,963,1339,2302,2882
Dec 2006,ASML HOLDING NV (ASM Lithography Holding NV prior to 2001),542011329,"NL0010273215, USN070592100",ASML,"AEX, Euro Stoxx 50, EURONEXT 100, NASDAQ 100, Stoxx Europe 50",Information Technology Hardware,Netherlands,Doctor Klaus P Fuchs,51784511704,Executive VP - Ops,DE,584,616,1200,682
Dec 2006,ASSURANCES GENERALES DE FRANCE-AGF (De-listed 07/2007),545711521,,,,Insurance,France,François Thomazeau,3654211582,MD,DE,1088,1786,2874,12531
Dec 2006,ASSURANCES GENERALES DE FRANCE-AGF (De-listed 07/2007),545711521,,,,Insurance,France,Laurent Mignon,3706511928,MD,DE,1146,2303,3449,12990
Dec 2006,AUDIODEV AB (De-listed 06/2009),57611426,SE0000708620,AUDV B,,Software & Computer Services,Sweden,Lars Christer Sjöström,3561606534,CEO,DE,194,n.a,194,252
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,François Pierson,1358312003,Board Member - ED,DE,1780,3769,5549,7163
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Claude Brunet,189797095,COO,DE,1365,2318,3683,7878
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Henri de la Croix de Castries,210988911,Chairman (Executive),DE,3362,6760,10122,34688
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Denis Pierre Duverne,215409256,Group CFO,DE,1667,3766,5433,16773
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Christopher (Kip) Mark Condron,333649302,Board Member - ED,DE,4298,6992,11291,26995
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Alfred Bouckaert,3670911696,Regional CEO,DE,1403,1751,3154,2616
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Andrew (Andy) Richard Penn,3745428466,Division CEO,DE,830,n.a,830,n.a
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Eugene Teysen,3900609845,Regional CEO,DE,563,n.a,563,n.a
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Jean-Raymond Thierry Abat,52661612332,Regional CEO,DE,820,n.a,820,n.a
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Philippe Roger Donnet,52664112332,Executive Officer,DE,1221,n.a,1221,n.a
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Gerald (Jerry) M Lieberman,52673712339,Division President/COO,DE,8215,n.a,8215,n.a
Dec 2006,AXA SA,61326472,"FR0000120628, US0545361075","AXAHY, CS","CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Insurance,France,Nicolas Jean Moreau,52674512339,Division Chairman/CEO,DE,1805,n.a,1805,n.a
Dec 2006,BANCA CR FIRENZE SPA (Cassa di Risparmio di Firenze prior to 01/2006) (De-listed 04/2008),129317477,"IT0001000725, IT0004194970",CFI,,Banks,Italy,Pasqualino (Lino) Moscatelli,403484723,General Manager,DE,1206,n.a,1206,n.a
Dec 2006,BANCA ITALEASE SPA (De-listed 04/2010),83215712054,IT0000226503,BIL,,Banks,Italy,Antonio Ferraris,5533625137,General Manager,DE,368,1512,1880,4138
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Mario Giuseppe Cattaneo,209858826,Director - ED,DE,137,n.a,137,n.a
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Giovanni Minelli,212709043,Director - ED,DE,51,n.a,51,12640
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Piero Bertolotto,213219080,Director - ED,DE,419,n.a,419,n.a
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Professor Doctor Mario Cera,213229090,Secretary,DE,454,n.a,454,n.a
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Gino Trombi,213239090,Chairman (Executive),DE,617,n.a,617,n.a
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Corrado Faissola,213249090,CEO,DE,1485,n.a,1485,1679
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Giuseppe Camadini,213299090,Director - ED,DE,155,n.a,155,n.a
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Professor Giovanni Bazoli,213319090,Vice Chairman,DE,185,n.a,185,4818
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Alberto Folonari,213339090,Senior Vice Chairman,DE,189,n.a,189,10290
Dec 2006,BANCA LOMBARDA E PIEMONTESE SPA (De-listed 04/2007),682311134,,,,Banks,Italy,Victor Massiah,2242631573,General Manager,DE,688,n.a,688,n.a
Dec 2006,BANCO POPOLARE DI VERONA E NOVARA SCRL (De-listed 07/2007),50321710596,,,,Banks,Italy,Massimo Alfonso Minolfi,2268562488,General Manager,DE,907,n.a,907,2495
Dec 2006,BERKELEY TECHNOLOGY LTD (London Pacific Group Ltd prior to 06/2003) (De-listed 07/2011),2603412303,"GB0000942184, US5420731011",BEK,,Speciality & Other Finance,Jersey,Ian Kenneth Whitehead,4814678739,CFO/Principal Accounting Officer,DE,211,n.a,211,8
Dec 2006,BNP PARIBAS SA,813910735,FR0000131104,BNP,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Banks,France,Georges Chodron de Courcel,210098845,Co-COO,DE,2257,1968,4225,5394
Dec 2006,BNP PARIBAS SA,813910735,FR0000131104,BNP,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Banks,France,Jean Patrick Clamon,210178845,Co-COO,DE,1387,1422,2808,6949
Dec 2006,BOSS MEDIA AB (De-listed 04/2008),833811869,SE0000488850,BOSS,,Software & Computer Services,Sweden,Johan Berg,3503305804,President/CEO,DE,227,8,235,19
Dec 2006,BROSTROM AB (Broström Van Ommeren Shipping AB prior to 07/2000) (De-listed 03/2009),88075523,SE0000254880,BRO B,,Diversified Industrials,Sweden,Bo Lennart Simonsson,30191111134,CEO/MD,DE,486,n.a,486,3371
Dec 2006,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Stefan E Hayden,52047111891,President/CEO,DE,232,n.a,232,n.a
Dec 2006,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Steven (Steve) Roy Curtis,5397632488,CFO/VP - Finance,DE,100,n.a,100,n.a
Dec 2006,CAPITALIA SPA (De-listed 10/2007),899019923,,,,Banks,Italy,Matteo Arpe,341319889,MD,DE,6181,n.a,6181,32395
Dec 2006,CAPITALIA SPA (De-listed 10/2007),899019923,,,,Banks,Italy,Carmine Lamanda,341479897,General Manager,DE,914,n.a,914,2367
Dec 2006,CASHGUARD AB (De-listed 08/2008),984912788,SE0000514440,CASH B,,Diversified Industrials,Sweden,Ove Wedsjö,3382523933,President/CEO/MD,DE,248,n.a,248,n.a
Dec 2006,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Brian Edward Dowd,3655497576,Division CEO,DE,1198,3872,5070,13545
Dec 2006,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,President/CEO,DE,3499,7204,10703,44717
Dec 2006,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,CFO/Principal Financial Officer,DE,1027,1466,2493,10477
Dec 2006,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Robert (Bob) Francis Cusumano,52254912047,General Counsel/Secretary,DE,837,1029,1866,1740
Dec 2006,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Paul B Medini,52255512047,Chief Accounting Officer,DE,609,377,986,2327
Dec 2006,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Franklin Brock III,1360512128,President/CEO,DE,1362,11147,12509,11147
Dec 2006,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,William (Bill) W Douglas III,4886559392,Senior VP/CFO,DE,568,1275,1844,2925
Dec 2006,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Joseph Culhane,52494612216,Executive VP/General Counsel,DE,563,773,1336,4605
Dec 2006,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Terrance (Terry) M Marks,52495012216,Executive VP/Group President,DE,673,1546,2219,5573
Dec 2006,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Vicki R Palmer,5796210767,Executive VP - Administration,DE,567,966,1533,5669
Dec 2006,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Lowry Franklin Kline,5815210904,Chairman,DE,0,0,0,19902
Dec 2006,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Shaun B Higgins,5846911126,Executive VP/Group President,DE,691,850,1541,7656
Dec 2006,COMMERZBANK AG,117688447,DE000CBK1001,CBK,"CDAX , DAX",Banks,Germany,Doctor Eric Wolfgang Strutz,338889705,CFO,DE,2130,72,2202,216
Dec 2006,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Christopher (Tom) Thomas O'Grady,3621457209,Senior VP - Business Development,DE,234,1526,1760,3859
Dec 2006,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Michael (Mike) A Stoessl,5691387141,Group President,DE,303,1263,1566,6025
Dec 2006,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Terry A Klebe,761137411,Senior VP/CFO,DE,529,2574,3103,19259
Dec 2006,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Diane Kosmach Schumacher,762897587,Special Counsel,DE,327,12,339,13868
Dec 2006,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Kirk S Hachigian,767568032,Chairman/President/CEO,DE,982,11066,12048,40229
Dec 2006,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Grant L Gawronski,769598226,Vice President - Ops,DE,233,1212,1445,2998
Dec 2006,CREDIT AGRICOLE SA,127115304,FR0000045072,ACA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Banks,France,Edouard Esparbès,2330053874,Deputy CEO,DE,1550,642,2192,1812
Dec 2006,CREDIT AGRICOLE SA,127115304,FR0000045072,ACA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Banks,France,Doctor Georges Pauget,3842012781,CEO,DE,1450,917,2367,2710
Dec 2006,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Kari Stefansson,3576956705,Chairman/President/CEO,DE,803,n.a,803,10109
Dec 2006,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Mark E Gurney,3577526717,Senior VP - Development,DE,397,n.a,397,313
Dec 2006,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Lance E Thibault,3653337554,CFO/Treasurer,DE,266,n.a,266,205
Dec 2006,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Daniel (Dan) L Hartman,52102511936,Senior VP - Product Development,DE,418,n.a,418,577
Dec 2006,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Tomas Sigurdsson,5793548196,Vice President,DE,257,n.a,257,296
Dec 2006,DIN BOSTAD SVERIGE AB (Tripep AB prior to 10/2006) (De-listed 09/2009),402184520,SE0000614695,DIN,,Health,Sweden,Jan Nilsson,3617067164,MD,DE,99,n.a,99,857
Dec 2006,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Alexander (Sandy) Macdonald Cutler,554448787,Chairman/President/CEO,DE,779,9492,10271,136641
Dec 2006,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Senior VP/Division President/CEO,DE,344,2207,2550,12579
Dec 2006,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Stephen (Steve) M Buente,6960711157,Senior VP/Division President,DE,339,2052,2391,14438
Dec 2006,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Randolph (Randy) W Carson,6969611220,Senior VP/Division President/CEO,DE,348,2213,2561,15623
Dec 2006,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,James (Jim) E Sweetnam,7006011475,Senior VP/Division President/CEO,DE,327,2047,2374,8974
Dec 2006,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Executive VP/CFO,DE,364,2313,2676,16748
Dec 2006,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Doctor Pierre Gadonneix,216769356,Chairman/CEO,DE,801,n.a,801,70
Dec 2006,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Jean-Louis Mathias,2304253366,COO,DE,514,n.a,514,n.a
Dec 2006,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Doctor Daniel Camus,513764273,CFO,DE,972,n.a,972,8
Dec 2006,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Yann Ulfranc Laroche,51552711537,Chief Communications Officer,DE,510,n.a,510,n.a
Dec 2006,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor David A Lee,2298943251,Chief Scientific Officer,DE,308,615,923,n.a
Dec 2006,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Peter A Lankau,2298963251,President/CEO,DE,395,1361,1756,12414
Dec 2006,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Caroline Berry Manogue,3631297311,Executive VP/Chief Legal Officer/Secretary,DE,278,17556,17834,3644
