Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2015,BANCO SANTANDER SA (Banco Santander Central Hispano SA prior to 08/2007),693711756,ES0113900J37,"1SANX, BSD2, SAN","BCN GLOBAL 100, Euro Stoxx 50, IBEX 35 , IGBM , Stoxx Europe 50",Banks,Spain,Juan Rodríguez-Inciarte,1491812447,General Manager,DE,42,709,751,1183
Dec 2015,BANCO SANTANDER SA (Banco Santander Central Hispano SA prior to 08/2007),693711756,ES0113900J37,"1SANX, BSD2, SAN","BCN GLOBAL 100, Euro Stoxx 50, IBEX 35 , IGBM , Stoxx Europe 50",Banks,Spain,José Antonio Álvarez Álvarez,5733037587,CEO,DE,85,2367,2452,4177
Dec 2015,BANCO SANTANDER SA (Banco Santander Central Hispano SA prior to 08/2007),693711756,ES0113900J37,"1SANX, BSD2, SAN","BCN GLOBAL 100, Euro Stoxx 50, IBEX 35 , IGBM , Stoxx Europe 50",Banks,Spain,Rodrigo Echenique Gordillo,91708643,Vice Chairman,DE,85,1752,1837,4165
Dec 2015,BANCO SANTANDER SA (Banco Santander Central Hispano SA prior to 08/2007),693711756,ES0113900J37,"1SANX, BSD2, SAN","BCN GLOBAL 100, Euro Stoxx 50, IBEX 35 , IGBM , Stoxx Europe 50",Banks,Spain,Ana Patricia Botin-Sanz De Sautuola y O'Shea,963111590,Group Chairman (Executive),DE,85,3547,3632,4582
Dec 2015,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Dana Roets,11252713298,COO,DE,567,n.a,567,18
Dec 2015,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Caxton Mangezi,11379503565,Division General Manager,DE,472,n.a,472,10
Dec 2015,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Steven (Steve) Roy Curtis,5397632488,President/CEO,DE,581,n.a,581,198
Dec 2015,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,John Mark Learmonth,5853838778,CFO/VP - Finance,DE,488,n.a,488,126
Dec 2015,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Doctor Trevor Pearton,6408301708,Vice President - Exploration,DE,305,n.a,305,3
Dec 2015,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,Chairman/President/CEO,DE,7275,14479,21754,207922
Dec 2015,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,Executive VP/CFO,DE,1921,2669,4590,44924
Dec 2015,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John W Keogh,52260712047,Executive Vice Chairman/COO,DE,3074,4843,7917,37378
Dec 2015,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John J Lupica,6801687959,Vice Chairman/Division Chairman,DE,2406,3741,6147,26245
Dec 2015,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Doctor Sean Ringsted,6842208357,Executive VP/Chief Risk Officer,DE,1217,1789,3006,23793
Dec 2015,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Franklin Brock III,1360512128,Chairman/CEO,DE,1098,14376,15474,228273
Dec 2015,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Manik (Nik) Jhangiani,4876629302,Senior VP/CFO,DE,492,2430,2923,9296
Dec 2015,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John R Parker Jr,5796810767,Senior VP/General Counsel,DE,515,2004,2519,15777
Dec 2015,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Ronald (Ron) James Lewis,9069759889,Senior VP - Supply Chain,DE,342,5153,5494,4790
Dec 2015,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Damian Paul Gammell,92470911305,COO,DE,221,11941,12162,11799
Dec 2015,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Mark Michael McGuire,4910709599,Executive VP/General Counsel,DE,516,1863,2379,7613
Dec 2015,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Alexander (Sandy) Macdonald Cutler,554448787,Chairman/CEO,DE,1118,12433,13551,52898
Dec 2015,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,President/COO,DE,771,3356,4127,15290
Dec 2015,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Vice Chairman/Chief Financial & Planning Officer,DE,723,3272,3995,19117
Dec 2015,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Revathi Advaithi,93994812411,Division President/Division COO,DE,557,2473,3030,7538
Dec 2015,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Suketu (Suky) Pravin Upadhyay,11898914538,Executive VP/CFO,DE,572,3220,3792,6524
Dec 2015,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Paul V Campanelli,5697057198,Division President,DE,249,10178,10428,19738
Dec 2015,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Matthew Joseph Maletta,6456783132,Executive VP/Chief Legal Officer,DE,295,2763,3058,2509
Dec 2015,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor Susan (Sue) T Hall,6613915804,Executive VP/Chief Scientific Officer,DE,469,1262,1731,1810
Dec 2015,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Rajiv Kanishka De Silva,8756546837,President/CEO,DE,1048,8761,9810,48636
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,John Nicholas Knight,11390533586,Executive VP - Business Development & Strategy,DE,1266,n.a,1266,1465
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Torgrim Reitan,11390543586,Executive VP - Development,DE,499,n.a,499,446
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Lars Christian Bacher,12466835422,Executive VP,DE,428,n.a,428,349
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Arne Sigve Nylund,14144907477,Executive VP - Development,DE,489,n.a,489,195
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Irene Rummelhoff,14531527886,Executive VP,DE,204,n.a,204,258
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Tor Martin Anfinnsen,15317128662,Senior VP,DE,196,n.a,196,29
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Hans Jakob Hegge,15990939283,Executive VP/CFO,DE,174,n.a,174,326
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Jens Olaf Økland,15990989283,Executive VP,DE,230,n.a,230,179
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Anders Opedal,177810810783,Executive VP/COO,DE,321,n.a,321,244
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Eldar Sætre,2435535538,President/CEO,DE,1171,n.a,1171,763
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Margareth Øvrum,30083611055,Executive VP,DE,525,n.a,525,639
Dec 2015,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Timothy (Tim) Dodson,5745187716,Executive VP - Exploration,DE,467,n.a,467,452
Dec 2015,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Matthew (Matt) W Munn,11768994309,Division VP/Division MD,DE,415,336,751,626
Dec 2015,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman (Executive),DE,313,n.a,313,n.a
Dec 2015,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,President/CEO,DE,620,1092,1713,6178
Dec 2015,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,VP/General Counsel/Corporate Secretary,DE,493,353,846,1970
Dec 2015,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Danny (Dan) Jo Bartel,5796028226,Division VP,DE,439,353,792,5086
Dec 2015,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Douglas (Doug) Gerard Boessen,82148411267,CFO/Treasurer,DE,498,353,851,695
Dec 2015,GENERALI ASSICURAZIONI SPA,187616885,IT0000062072,G,EURONEXT 100,Insurance,Italy,Dietmar Meister,451249554,Division Chairman,DE,247,n.a,247,75
Sep 2015,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Johan Fredrik Pfeiffer,11326833456,Executive VP - Services,DE,559,4201,4760,4209
Sep 2015,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Judith (Judy) Anne Reinsdorf,52457812186,Executive VP/General Counsel,DE,478,1284,1761,16398
Sep 2015,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Arun Nayar,6435772606,Executive VP/CFO,DE,469,1281,1750,11827
Sep 2015,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Lawrence (Larry) Costello,676239670,Executive VP/Chief Human Resources Officer,DE,418,854,1271,5756
Sep 2015,JOHNSON CONTROLS INTERNATIONAL PLC (Tyco International PLC prior to 09/2016),404454854,IE00BY7QL619,JCI,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,George R Oliver,8795947277,CEO,DE,893,6557,7450,48207
Dec 2015,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Douglas (Doug) L Tobler,11106602958,CFO,DE,252,110,361,29
Dec 2015,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Didier Jean Fohlen,15380528720,Executive VP - Sustainability,DE,194,9,203,12
Dec 2015,LYDIAN INTERNATIONAL LIMITED (Dawson Creek Capital Corp prior to 01/2008) (De-listed 02/2020),10932862488,JE00B29LFF73,LYD,,Mining,Jersey,Howard H Stevenson,5510054773,President/CEO,DE,357,134,491,141
Apr 2015,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Bryan C Hanson,11725064236,Executive VP/Division President,DE,1294,6908,8202,32064
Apr 2015,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Gary L Ellis,52890912490,Executive VP/CFO,DE,766,4714,5480,85309
Apr 2015,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Michael (Mike) J Coyle,568529932,Executive VP/Group President,DE,691,4960,5651,48850
Apr 2015,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Christopher (Chris) James O'Connell,5821718476,Executive VP/Group President,DE,643,4856,5499,37206
Apr 2015,MEDTRONIC PLC (Medtronic Inc prior to 01/2015),272961619,IE00BTN1Y115,MDT,"S&P 100, S&P 500",Health,Republic Of Ireland,Omar S Ishrak,8828527630,Chairman/CEO,DE,1389,18643,20032,133523
Dec 2015,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Asaf Danziger,169569310112,CEO,DE,588,10604,11191,54276
Dec 2015,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Michael (Mike) Ambrogi,169572710112,COO,DE,325,4515,4840,9473
Dec 2015,NOVOCURE LTD,24242797378,JE00BYSS4X48,NVCR,,Health,Jersey,Wilhelmus (Wilco) C Groenhuysen,4826118845,CFO,DE,550,4094,4644,21230
Dec 2015,ORANGE SA (France Telecom SA prior to 07/2013),180106127,FR0000133308,ORA,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Telecommunication Services,France,Gervais Giilles Pellissier,3582556778,CEO Delegate,DE,1061,n.a,1061,570
Dec 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Judy Lynne Brown,112783228,Executive VP/CFO,DE,629,1962,2591,12466
Jun 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Judy Lynne Brown,112783228,Executive VP/CFO,DE,543,3173,3716,17058
Dec 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Joseph (Joe) C Papa Jr,2288283009,Chairman/CEO,DE,1017,7619,8636,50824
Jun 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Joseph (Joe) C Papa Jr,2288283009,Chairman/President/CEO,DE,1060,14276,15337,62220
Dec 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,John T Hendrickson,29682210743,President,DE,259,1330,1589,4254
Jun 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,John T Hendrickson,29682210743,Executive VP - Supply Chain,DE,440,2886,3326,5663
Dec 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Todd William Kingma,5380611912,Executive VP/General Counsel/Secretary,DE,573,1325,1899,8705
Jun 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Todd William Kingma,5380611912,Executive VP/General Counsel/Secretary,DE,440,2755,3195,11452
Jun 2015,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),319918155,IE00BGH1M568,PRGO,S&P MID CAP 400,Pharmaceuticals and Biotechnology,Republic Of Ireland,Sharon Kochan,5922269392,Executive VP/Division General Manager,DE,425,2251,2676,6643
