Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2008,BOUYGUES SA,839512179,FR0000120503,EN,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Construction & Building Materials,France,Martin Bouygues,179296034,Chairman/CEO,DE,2377,3563,5939,10765
Dec 2008,BOUYGUES SA,839512179,FR0000120503,EN,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Construction & Building Materials,France,Olivier George Bouygues,191267232,Deputy CEO,DE,1885,1781,3667,6730
Dec 2008,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Stefan E Hayden,52047111891,President/CEO,DE,260,n.a,260,178
Dec 2008,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Steven (Steve) Roy Curtis,5397632488,CFO/VP - Finance,DE,127,n.a,127,91
Dec 2008,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Brian Edward Dowd,3655497576,Division CEO,DE,1127,2335,3462,15353
Dec 2008,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,Chairman/President/CEO,DE,2925,10181,13106,57109
Dec 2008,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,CFO/Principal Financial Officer,DE,992,2126,3118,11932
Dec 2008,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Robert (Bob) Francis Cusumano,52254912047,General Counsel/Secretary,DE,767,1299,2066,3711
Dec 2008,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John W Keogh,52260712047,Division Chairman,DE,1017,2001,3018,3089
Dec 2008,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Franklin Brock III,1360512128,Chairman/CEO,DE,816,10323,11139,19674
Dec 2008,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,William (Bill) W Douglas III,4886559392,Executive VP/CFO,DE,364,2355,2719,4667
Dec 2008,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Steven (Steve) A Cahillane,4888209401,Executive VP/Group President,DE,786,2493,3280,5643
Dec 2008,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Vicki R Palmer,5796210767,Executive VP - Administration,DE,338,1240,1578,5096
Dec 2008,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Hubert Patricot,6835018287,Executive VP/Regional President,DE,357,1143,1500,2238
Dec 2008,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Christopher (Tom) Thomas O'Grady,3621457209,Senior VP - Business Development,DE,255,1139,1394,4738
Dec 2008,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Gary A Masse,5691367141,Group President,DE,262,877,1139,2979
Dec 2008,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Michael (Mike) A Stoessl,5691387141,Group President,DE,287,1146,1433,5132
Dec 2008,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Terry A Klebe,761137411,Senior VP/CFO,DE,395,2288,2683,14560
Dec 2008,COOPER INDUSTRIES PLC (Cooper Industries Ltd prior to 09/2009) (De-listed 11/2012),1226911764,IE00B40K9117,CBE,,Electronic & Electrical Equipment,Republic Of Ireland,Kirk S Hachigian,767568032,Chairman/President/CEO,DE,832,9843,10675,35362
Sep 2008,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,José (Joe) E Almeida,3565076571,Senior VP/Division President,DE,407,520,927,8015
Sep 2008,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,Timothy (Tim) R Wright,3565156571,Senior VP/Division President,DE,370,602,972,3207
Sep 2008,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,Richard (Rich) J Meelia,435148206,President/CEO,DE,761,1667,2427,63424
Sep 2008,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,Charles (Chuck) J Dockendorff,5807198337,Executive VP/CFO,DE,418,848,1265,20461
Sep 2008,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,John H Masterson,5807258337,Senior VP/General Counsel,DE,335,539,874,10242
Dec 2008,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Kari Stefansson,3576956705,Chairman/President/CEO,DE,488,13,501,504
Dec 2008,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Doctor Mark E Gurney,3577526717,Senior VP - Development,DE,257,6,263,55
Dec 2008,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Lance E Thibault,3653337554,CFO/Treasurer,DE,250,6,257,40
Dec 2008,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Axel Nielsen,5787818145,COO,DE,260,6,267,95
Dec 2008,DECODE GENETICS INC (De-listed 01/2010),1358111988,US2435861040,DCGNQ,,Pharmaceuticals and Biotechnology,Iceland,Jakob Oskar Sigurdsson,5793518196,Senior VP - Corporate Development,DE,261,6,267,69
Dec 2008,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Alexander (Sandy) Macdonald Cutler,554448787,Chairman/President/CEO,DE,808,6254,7062,67320
Dec 2008,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Senior VP/Division President/CEO,DE,399,1931,2331,8273
Dec 2008,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Randolph (Randy) W Carson,6969611220,Senior VP/Division President/CEO,DE,408,1874,2282,9877
Dec 2008,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,James (Jim) E Sweetnam,7006011475,Senior VP/Division President/CEO,DE,358,1259,1617,5694
Dec 2008,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Executive VP/CFO,DE,426,2165,2591,11139
Oct 2008,EIMSKIPAFELAG ISLANDS HF (AVION GROUP HF prior to 11/2006) (De-listed 07/2009),9840737477,IS0000011039,HFEIM,,Transport,Iceland,Gylfi Sigfússon,6932869201,CEO,DE,1,n.a,1,n.a
Dec 2008,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Doctor Pierre Gadonneix,216769356,Chairman/CEO,DE,1086,n.a,1086,59
Dec 2008,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Jean-Louis Mathias,2304253366,COO,DE,711,n.a,711,39
Dec 2008,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Doctor Daniel Camus,513764273,CFO,DE,866,n.a,866,54
Dec 2008,ELECTRICITE DE FRANCE SA (EDF) (De-listed 06/2023),445709108,FR0010242511,EDF,,Electricity,France,Dominique Lagarde,53368812816,Chief Human Resource and Communication Officer,DE,175,n.a,175,33
Dec 2008,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Caroline Berry Manogue,3631297311,Executive VP/Chief Legal Officer/Secretary,DE,276,1495,1772,4721
Dec 2008,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Nancy J Wysenski,4848729052,COO,DE,332,1685,2017,2669
Dec 2008,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor Ivan Philip Gergel,53063112612,Executive VP/Chief Scientific Officer,DE,312,902,1214,656
Dec 2008,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Joyce N LaViscount,53299612767,Vice President - Ops,DE,208,225,434,1072
Dec 2008,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Edward (Ed) J Sweeney,5857668807,VP/Controller,DE,175,202,377,281
Dec 2008,ENDO INTERNATIONAL PLC (Endo Health Solutions Inc prior to 02/2014) (De-listed 08/2022),157913059,IE00BJ3V9050,ENDPQ,,Pharmaceuticals and Biotechnology,Republic Of Ireland,David (Dave) P Holveck,6438682691,President/CEO,DE,428,3865,4294,3333
Dec 2008,ENGIE SA (GDF Suez SA prior to 07/2015),185856717,FR0010208488,ENGI,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Oil & Gas,France,Gérard Mestrallet,1207310571,Chairman/CEO,DE,694,318,1012,1824
Dec 2008,ENGIE SA (GDF Suez SA prior to 07/2015),185856717,FR0010208488,ENGI,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Oil & Gas,France,Jean-Marie Dauger,2304173366,Executive VP,DE,333,1,334,1
Dec 2008,ENGIE SA (GDF Suez SA prior to 07/2015),185856717,FR0010208488,ENGI,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Oil & Gas,France,Yves Colliou,2304243366,Executive VP,DE,332,1,333,1
Dec 2008,ENGIE SA (GDF Suez SA prior to 07/2015),185856717,FR0010208488,ENGI,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Oil & Gas,France,Jean-François Cirelli,3380813914,Vice Chairman/President,DE,692,213,905,356
Dec 2008,ENI SPA (ENTE NAZIONALE IDROCARBURI),158923251,IT0003132476,ENI,"Euro Stoxx 50, EURONEXT 100",Oil & Gas,Italy,Paolo Scaroni,144059145,CEO/General Manager,DE,3060,4398,7458,13431
Dec 2008,ENI SPA (ENTE NAZIONALE IDROCARBURI),158923251,IT0003132476,ENI,"Euro Stoxx 50, EURONEXT 100",Oil & Gas,Italy,Domenico Dispenza,316087812,Division COO,DE,856,1023,1879,2213
Dec 2008,ENI SPA (ENTE NAZIONALE IDROCARBURI),158923251,IT0003132476,ENI,"Euro Stoxx 50, EURONEXT 100",Oil & Gas,Italy,Angelo Caridi,52954412533,Division COO,DE,268,832,1100,919
Dec 2008,ENI SPA (ENTE NAZIONALE IDROCARBURI),158923251,IT0003132476,ENI,"Euro Stoxx 50, EURONEXT 100",Oil & Gas,Italy,Claudio Descalzi,5945239590,Division COO,DE,0,593,593,1487
