Annual Report Year,Company Name,CompanyID*,ISIN,Ticker,Index,Sector,Country,Director Name,DirectorID*,Director Role,ED/SD,Direct Compensation,Equity Linked,Total Compensation,Total Wealth
Dec 2012,ABB LTD,14501792,CH0012221716,"ABB, ABBN","OMX Stockholm 30, SMI , Stoxx Europe 50",Engineering & Machinery,Switzerland,Joseph (Joe) M Hogan,414786166,CEO,DE,4414,6145,10559,11851
Dec 2012,ABB LTD,14501792,CH0012221716,"ABB, ABBN","OMX Stockholm 30, SMI , Stoxx Europe 50",Engineering & Machinery,Switzerland,Doctor Ulrich Spiesshofer,52135811958,Head of Division,DE,1515,2526,4041,5143
Dec 2012,ABB LTD,14501792,CH0012221716,"ABB, ABBN","OMX Stockholm 30, SMI , Stoxx Europe 50",Engineering & Machinery,Switzerland,Veli-Matti Reinikkala,52145811965,Head of Division,DE,1340,1881,3221,3446
Dec 2012,ABB LTD,14501792,CH0012221716,"ABB, ABBN","OMX Stockholm 30, SMI , Stoxx Europe 50",Engineering & Machinery,Switzerland,Diane Marie De Milhe De Saint Victor,5390182268,General Counsel/Company Secretary,DE,1386,1954,3340,4566
Dec 2012,ABB LTD,14501792,CH0012221716,"ABB, ABBN","OMX Stockholm 30, SMI , Stoxx Europe 50",Engineering & Machinery,Switzerland,Doctor Prithviraj (Prith) Banerjee,8786367175,Chief Technology Officer,DE,793,1210,2004,1689
Aug 2012,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Pamela (Pam) J Craig,1074955941,CFO,DE,946,5002,5948,20237
Aug 2012,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,William (Bill) D Green,1609458155,Chairman (Executive),DE,994,12867,13861,35571
Aug 2012,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Martin (Marty) I Cole,4809608691,Division Group Chief Executive,DE,904,3142,4045,7993
Aug 2012,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Pierre Nanterme,52735012382,CEO,DE,909,12683,13592,27367
Aug 2012,ACCENTURE PLC (Accenture Ltd prior to 09/2009),17713298,IE00B4BNMY34,ACN,"S&P 100, S&P 500",Software & Computer Services,Republic Of Ireland,Alexander (Sander) M van't Noordende,5495194538,Division Chief Executive,DE,904,3838,4742,7661
Dec 2012,AIR LIQUIDE SA,28785060,FR0000120073,AI,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Chemicals,France,Pierre Dufour,4868699228,Senior Executive VP,DE,1348,4751,6099,36005
Dec 2012,AIR LIQUIDE SA,28785060,FR0000120073,AI,"CAC 40 , CAC ALL-TRADABLE, Euro Stoxx 50, EURONEXT 100, SBF 120 , Stoxx Europe 50",Chemicals,France,Benoît Potier,952610975,Chairman/CEO,DE,2710,8362,11072,95340
Dec 2012,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Robert A Stewart,11062252828,President - Operations,DE,447,3126,3573,14197
Dec 2012,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Doctor Sigurdur (Siggi) Oli Olafsson,11379933565,Division President,DE,516,3172,3688,12747
Dec 2012,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,David A Buchen,3627667277,Chief Legal Officer/Secretary,DE,422,2297,2720,14670
Dec 2012,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Robert Todd Joyce,5384522062,Global CFO,DE,380,1758,2138,11655
Dec 2012,ALLERGAN PLC (Actavis PLC prior to 06/2015) (De-listed 05/2020),422557002,IE00BY9D5467,AGN,,Pharmaceuticals and Biotechnology,Republic Of Ireland,Paul M Bisaro,742215214,President/CEO,DE,1818,7440,9258,69462
Dec 2012,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Gregory (Greg) Clarence Case,3796278940,President/CEO,DE,1136,16863,17999,105152
Dec 2012,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Kristi A Savacool,4834938930,Division CEO,DE,606,4142,4748,5842
Dec 2012,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Christina (Christa) Margaret Davies,5897999173,CFO/Executive VP - Finance,DE,606,16211,16817,32126
Dec 2012,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Gregory (Greg) J Besio,6466353366,Executive VP/Chief Human Resources Officer,DE,492,6159,6651,13893
Dec 2012,AON PLC (Aon Corp prior to 04/2012),46966801,"GB00B5BT0K07, IE00BLP1HW54",AON,S&P 500,Insurance,Republic Of Ireland,Stephen (Steve) Phillip McGill,709012555,Group President,DE,833,8190,9023,37317
Dec 2012,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Kevin P Clark,29958410959,Senior VP/CFO,DE,1060,2319,3379,2045
Dec 2012,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Rodney O'Neal,72293657,President/CEO/Principal Executive Officer,DE,917,6523,7440,5684
Dec 2012,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,James (Jim) A Bertrand,728602828,Senior VP/Division President,DE,434,1160,1594,1071
Dec 2012,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,James A Spencer,729212984,Senior VP/Division President,DE,444,3130,3574,2824
Dec 2012,APTIV PLC (Delphi Automotive PLC prior to 12/2017),180113210967,JE00B783TY65,APTV,S&P 500,Automobiles & Parts,Republic Of Ireland,Jeffrey (Jeff) J Owens,734664049,Senior VP/Chief Technology Officer,DE,400,2755,3155,2421
Mar 2012,AURORA RUSSIA LTD (De-listed 03/2016),91876210847,GB00B0Z52Y71,AURR,,Speciality & Other Finance,Guernsey,Benedict (Ben) Peter Morgan,5368091374,Legal Counsel,DE,12,n.a,12,n.a
Dec 2012,BBGI GLOBAL INFRASTRUCTURE SA (BBGI Sicav SA prior to 10/2020),181058211039,LU0686550053,BBGI,FTSE 250,Investment Companies,Luxembourg,Frank Manfred Schramm,12488065451,Co-CEO,DE,313,n.a,313,102
Dec 2012,BBGI GLOBAL INFRASTRUCTURE SA (BBGI Sicav SA prior to 10/2020),181058211039,LU0686550053,BBGI,FTSE 250,Investment Companies,Luxembourg,Duncan Ball,12488075451,Co-CEO,DE,442,n.a,442,102
Dec 2012,BBGI GLOBAL INFRASTRUCTURE SA (BBGI Sicav SA prior to 10/2020),181058211039,LU0686550053,BBGI,FTSE 250,Investment Companies,Luxembourg,Arne Speer,12488085451,ED,DE,153,n.a,153,48
Dec 2012,BOUYGUES SA,839512179,FR0000120503,EN,"CAC 40 , CAC ALL-TRADABLE, EURONEXT 100, SBF 120",Construction & Building Materials,France,Alain Pouyat,1109312426,Executive VP - Information Systems,DE,44,554,598,517
Dec 2012,BRIDGE ENERGY ASA (De-listed 11/2013),196066112157,NO0010566235,BRIDGE,,Oil & Gas,Norway,Thomas (Tom) Hamilton Reynolds,12612375623,CEO,DE,376,n.a,376,118
Dec 2012,BRIDGE ENERGY ASA (De-listed 11/2013),196066112157,NO0010566235,BRIDGE,,Oil & Gas,Norway,Eystein Westgaard,13414296645,CFO/Investor Relations Officer,DE,314,n.a,314,30
Dec 2012,BRIDGE ENERGY ASA (De-listed 11/2013),196066112157,NO0010566235,BRIDGE,,Oil & Gas,Norway,Doctor Alfred Ingar Kjemperud,13414386645,Division MD,DE,346,n.a,346,78
Dec 2012,BRIDGE ENERGY ASA (De-listed 11/2013),196066112157,NO0010566235,BRIDGE,,Oil & Gas,Norway,James (Jim) Brunton,13414496645,Division MD,DE,314,n.a,314,89
Dec 2012,BRIDGE ENERGY ASA (De-listed 11/2013),196066112157,NO0010566235,BRIDGE,,Oil & Gas,Norway,Ernest (Ernie) Joseph Edwards,13414576645,Division Director - Ops,DE,278,n.a,278,20
Dec 2012,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Caxton Mangezi,11379503565,Division General Manager,DE,200,n.a,200,49
Dec 2012,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Stefan E Hayden,52047111891,President/CEO,DE,367,n.a,367,156
Dec 2012,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Steven (Steve) Roy Curtis,5397632488,CFO/VP - Finance,DE,212,n.a,212,109
Dec 2012,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,John Mark Learmonth,5853838778,Vice President - Corporate Development/Investor Relations,DE,134,n.a,134,38
Dec 2012,CALEDONIA MINING CORPORATION PLC (Caledonia Mining Corp prior to 03/2016),92489191,JE00BF0XVB15,CMCL,FTSE AIM,Mining,Jersey,Doctor Trevor Pearton,6408301708,Vice President - Exploration,DE,130,n.a,130,15
Dec 2012,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Evan G Greenberg,416796384,Chairman/President/CEO,DE,4769,9256,14025,104287
Dec 2012,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Philip V Bancroft,4949812612,CFO/Principal Financial Officer,DE,1287,1667,2954,22541
Dec 2012,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,Robert (Bob) Francis Cusumano,52254912047,General Counsel/Secretary,DE,1418,1205,2622,9698
Dec 2012,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John W Keogh,52260712047,Vice Chairman/COO,DE,1949,2592,4542,15548
Dec 2012,CHUBB LTD (ACE Ltd prior to 01/2016),18581526,CH0044328745,CB,S&P 500,Insurance,Switzerland,John J Lupica,6801687959,Division Chairman,DE,1488,1323,2811,11572
Dec 2012,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John Franklin Brock III,1360512128,Chairman/CEO,DE,908,14591,15500,137996
Dec 2012,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,William (Bill) W Douglas III,4886559392,Executive VP/CFO,DE,425,3288,3713,23109
Dec 2012,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Suzanne (Sue) D Patterson,5698897220,VP/Chief Accounting Officer/Controller,DE,244,875,1119,2987
Dec 2012,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,John R Parker Jr,5796810767,Senior VP/General Counsel,DE,397,2180,2577,12622
Dec 2012,COCA-COLA EUROPACIFIC PARTNERS PLC (Coca-Cola European Partners PLC prior to 05/2021),114545623,GB00BDCPN049,CCEP,"BCN GLOBAL 100, IGBM",Beverages,United Kingdom - England,Hubert Patricot,6835018287,Executive VP/Regional President,DE,440,3231,3671,20584
Sep 2012,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,Bryan C Hanson,11725064236,Senior VP/Group President,DE,416,4027,4444,8437
Sep 2012,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,José (Joe) E Almeida,3565076571,Chairman/President/CEO,DE,898,14167,15065,42190
Sep 2012,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,Charles (Chuck) J Dockendorff,5807198337,Executive VP/CFO,DE,594,5541,6135,39670
Sep 2012,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,Peter (Pete) L Wehrly,5821768476,Senior VP/Group President,DE,417,2274,2692,7445
Sep 2012,COVIDIEN PLC (Covidien Ltd prior to 06/2009) (De-listed 01/2015),9948238565,IE00B68SQD29,COV,,Health,Republic Of Ireland,Mark C Trudeau,93380811973,Senior VP/Division President,DE,501,2346,2848,2184
Mar 2012,DCC PLC,1352511658,IE0002424939,DCC,FTSE 100,Business Services,Republic Of Ireland,Thomas (Tommy) Benedict Breen,178045900,CEO,DE,945,334,1279,7288
Mar 2012,DCC PLC,1352511658,IE0002424939,DCC,FTSE 100,Business Services,Republic Of Ireland,Donal Murphy,52731812382,Division MD,DE,475,159,634,2353
Mar 2012,DCC PLC,1352511658,IE0002424939,DCC,FTSE 100,Business Services,Republic Of Ireland,Fergal John O'Dwyer,541711313,CFO,DE,490,159,649,6096
Dec 2012,DOLE PLC (Total Produce PLC prior to 07/2021),9592484144,IE0003LFZ4U7,DOLE,,Food Producers & Processors,Republic Of Ireland,Carl Patrick McCann,1107812339,Chairman (Executive),DE,606,216,822,1725
Dec 2012,DOLE PLC (Total Produce PLC prior to 07/2021),9592484144,IE0003LFZ4U7,DOLE,,Food Producers & Processors,Republic Of Ireland,Rory Patrick Byrne,4828778873,CEO,DE,755,215,970,938
Dec 2012,DOLE PLC (Total Produce PLC prior to 07/2021),9592484144,IE0003LFZ4U7,DOLE,,Food Producers & Processors,Republic Of Ireland,Francis (Frank) James Davis,5665426849,Director - Finance/Investor Relations Manager,DE,479,143,622,635
Dec 2012,DOLE PLC (Total Produce PLC prior to 07/2021),9592484144,IE0003LFZ4U7,DOLE,,Food Producers & Processors,Republic Of Ireland,John (Frank) Francis Gernon,72082132,Director - Financial Strategy and Development,DE,481,100,581,687
Dec 2012,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Thomas (Tom) S Gross,4653610621,Division Vice Chairman/Division COO,DE,523,2673,3196,9047
Dec 2012,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Mark Michael McGuire,4910709599,Executive VP/General Counsel,DE,401,1400,1801,6590
Dec 2012,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Alexander (Sandy) Macdonald Cutler,554448787,Chairman/President/CEO,DE,908,9487,10395,59185
Dec 2012,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Craig Arnold,6952511102,Division Vice Chairman/Division COO,DE,534,2666,3200,13270
Dec 2012,EATON CORP PLC (Eaton Corp prior to 11/2012),1495612661,IE00B8KQN827,ETN,S&P 500,Electronic & Electrical Equipment,Republic Of Ireland,Richard (Rick) Harold Fearon,7017111552,Vice Chairman/CFO/Chief Planning Officer,DE,533,2687,3220,19481
Dec 2012,ENI SPA (ENTE NAZIONALE IDROCARBURI),158923251,IT0003132476,ENI,"Euro Stoxx 50, EURONEXT 100",Oil & Gas,Italy,Paolo Scaroni,144059145,CEO/General Manager,DE,6382,3150,9532,11593
Dec 2012,ENI SPA (ENTE NAZIONALE IDROCARBURI),158923251,IT0003132476,ENI,"Euro Stoxx 50, EURONEXT 100",Oil & Gas,Italy,Claudio Descalzi,5945239590,Division COO,DE,2543,743,3286,2779
Dec 2012,ENI SPA (ENTE NAZIONALE IDROCARBURI),158923251,IT0003132476,ENI,"Euro Stoxx 50, EURONEXT 100",Oil & Gas,Italy,Angelo Fanelli,6805838001,Division COO,DE,1092,481,1573,1980
Jan 2012,EPE SPECIAL OPPORTUNITIES LTD (EPE Special Opportunities PLC prior to 09/2018),5872758949,BMG3163K1053,ESO,FTSE AIM,Investment Companies,Jersey,Philip Peter Scales,3489305609,Company Secretary,DE,3,n.a,3,n.a
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,William (Bill) V Maloney,11390513586,Regional Executive VP,DE,840,318,1158,341
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,John Nicholas Knight,11390533586,Executive VP - Business Development & Strategy,DE,1117,442,1559,758
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Torgrim Reitan,11390543586,Executive VP/CFO,DE,517,87,604,304
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Tove Stuhr Sjøblom,11390553586,Chief of Staff,DE,432,79,511,149
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Lars Christian Bacher,12466835422,Executive VP,DE,127,9,135,258
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Eldar Sætre,2435535538,Executive VP - Mktg,DE,598,110,708,403
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Margareth Øvrum,30083611055,Executive VP,DE,646,110,756,500
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Helge Lund,3379933894,President/CEO,DE,1425,277,1703,961
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Timothy (Tim) Dodson,5745187716,Executive VP - Exploration,DE,591,96,686,293
Dec 2012,EQUINOR ASA (Statoil ASA prior to 05/2018),3767912317,NO0010096985,EQNR,"EURONEXT 100, OBX",Oil & Gas,Norway,Øystein Michelsen,7853618175,Executive VP - Development,DE,593,110,703,358
Dec 2012,FALCON OIL & GAS LTD (Sanfred Resources Ltd prior to 12/1999),8496242635,CA3060711015,FO,FTSE AIM,Oil & Gas,Republic Of Ireland,Eoin Grindley,13216956409,CFO,DE,65,n.a,65,n.a
Dec 2012,FALCON OIL & GAS LTD (Sanfred Resources Ltd prior to 12/1999),8496242635,CA3060711015,FO,FTSE AIM,Oil & Gas,Republic Of Ireland,Doctor György Szabó,13901857209,Division Co-MD,DE,136,n.a,136,n.a
Dec 2012,FALCON OIL & GAS LTD (Sanfred Resources Ltd prior to 12/1999),8496242635,CA3060711015,FO,FTSE AIM,Oil & Gas,Republic Of Ireland,Philip O'Quigley,3558416497,CEO,DE,172,n.a,172,n.a
Dec 2012,FLUTTER ENTERTAINMENT PLC (Paddy Power Betfair PLC prior to 05/2019),327488797,IE00BWT6H894,FLTR,"Euro Stoxx 50, EURONEXT 100, FTSE 100, ISEQ OVERALL",Leisure & Hotels,Republic Of Ireland,William Frederick Reeve,11275663344,Head of Operations,DE,47,n.a,47,n.a
Dec 2012,FLUTTER ENTERTAINMENT PLC (Paddy Power Betfair PLC prior to 05/2019),327488797,IE00BWT6H894,FLTR,"Euro Stoxx 50, EURONEXT 100, FTSE 100, ISEQ OVERALL",Leisure & Hotels,Republic Of Ireland,Patrick Thomas Kennedy,198117844,CEO,DE,1208,6211,7419,46672
Dec 2012,FLUTTER ENTERTAINMENT PLC (Paddy Power Betfair PLC prior to 05/2019),327488797,IE00BWT6H894,FLTR,"Euro Stoxx 50, EURONEXT 100, FTSE 100, ISEQ OVERALL",Leisure & Hotels,Republic Of Ireland,Jack Massey,4907959572,Director - IR/Secretary,DE,347,1396,1743,8186
Dec 2012,FLUTTER ENTERTAINMENT PLC (Paddy Power Betfair PLC prior to 05/2019),327488797,IE00BWT6H894,FLTR,"Euro Stoxx 50, EURONEXT 100, FTSE 100, ISEQ OVERALL",Leisure & Hotels,Republic Of Ireland,Cormac Michael McCarthy,5695697186,CFO,DE,220,2171,2391,2233
Dec 2012,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Doctor Min Hwan Kao,4749528114,Chairman/CEO,DE,415,n.a,415,n.a
Dec 2012,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Clifton (Cliff) Albert Pemble,4749718124,President/COO,DE,497,1030,1528,4650
Dec 2012,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Andrew Russell Etkind,4749728124,VP/General Counsel/Corporate Secretary,DE,414,155,570,1808
Dec 2012,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Kevin Shaun Rauckman,4749748124,CFO/Treasurer,DE,415,402,817,2554
Dec 2012,GARMIN LTD,185166645,CH0114405324,GRMN,S&P 500,Electronic & Electrical Equipment,Switzerland,Danny (Dan) Jo Bartel,5796028226,Division VP,DE,376,155,531,2917
Dec 2012,GENERALI ASSICURAZIONI SPA,187616885,IT0000062072,G,EURONEXT 100,Insurance,Italy,Sergio Balbinot,2271110112,Chief Insurance Officer,DE,3439,n.a,3439,175
Dec 2012,GENERALI ASSICURAZIONI SPA,187616885,IT0000062072,G,EURONEXT 100,Insurance,Italy,Mario Greco,304766717,Group CEO/General Manager,DE,1842,n.a,1842,n.a
Dec 2012,GENERALI ASSICURAZIONI SPA,187616885,IT0000062072,G,EURONEXT 100,Insurance,Italy,Paolo Vagnone,3621267209,Global Head of Business,DE,1241,n.a,1241,34
Dec 2012,GENERALI ASSICURAZIONI SPA,187616885,IT0000062072,G,EURONEXT 100,Insurance,Italy,Raffaele Agrusti,439388575,Country Manager,DE,907,n.a,907,445
Dec 2012,HENKEL AG & CO KGAA (HENKEL KGAA prior to 04/2008),207218614,"DE0006048408, DE0006048432","HEN, HEN3","CDAX , DAX",Household Products,Germany,Kathrin Menges,11261503321,Executive VP - HR,DE,2965,200,3165,n.a
Dec 2012,HENKEL AG & CO KGAA (HENKEL KGAA prior to 04/2008),207218614,"DE0006048408, DE0006048432","HEN, HEN3","CDAX , DAX",Household Products,Germany,Hans van Bylen,3576006693,Executive VP,DE,3409,235,3644,n.a
Dec 2012,HENKEL AG & CO KGAA (HENKEL KGAA prior to 04/2008),207218614,"DE0006048408, DE0006048432","HEN, HEN3","CDAX , DAX",Household Products,Germany,Kasper Bo Rorsted,632635333,Chairman,DE,5710,400,6109,n.a
Dec 2012,HENKEL AG & CO KGAA (HENKEL KGAA prior to 04/2008),207218614,"DE0006048408, DE0006048432","HEN, HEN3","CDAX , DAX",Household Products,Germany,Jan-Dirk Auris,6425052301,Executive VP,DE,3409,235,3644,n.a
Dec 2012,HENKEL AG & CO KGAA (HENKEL KGAA prior to 04/2008),207218614,"DE0006048408, DE0006048432","HEN, HEN3","CDAX , DAX",Household Products,Germany,Carsten Knobel,8983699136,CFO/Executive VP - Finance,DE,1684,118,1802,n.a
Dec 2012,HENKEL AG & CO KGAA (HENKEL KGAA prior to 04/2008),207218614,"DE0006048408, DE0006048432","HEN, HEN3","CDAX , DAX",Household Products,Germany,Bruno Piacenza,8983819136,Executive VP - Laundry & Home Care,DE,3409,235,3644,n.a
Nov 2012,HENNES & MAURITZ (H&M) AB,207258614,SE0000106270,"HM B, HMSB",OMX Stockholm 30,Clothing & Personal Products,Sweden,Karl-Johan Erling Persson,51728711666,President/CEO,DE,1387,n.a,1387,n.a
